日付,競馬場,レース名,クラス,距離,出走頭数,馬名,馬番,予想順位,予想スコア,単勝オッズ,市場人気,実着順,前走重賞近差,前々走重賞近差,前走3F最速,同コース実績,調教A評価,叩き2戦目,近走上昇傾向,距離短縮,前走好走,前々走好走,グレード実績(3-4走前),血統距離適性,初馬場種別,距離延長,昇級初戦,特殊条件,前走ローカル,長期休養明け,枠番補正,内枠先行,軽量馬加点,複勝安定ボーナス,急坂好走なし,馬体重変動,回り不適,季節×性別,道悪適性
2026年4月11日,中山,ニュージーランドT,重賞,1600m,15,ロデオドライブ,7,2,9.5,1.7,1,2,0,0.0,0,4,1,1,0.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年4月11日,中山,ニュージーランドT,重賞,1600m,15,ジーティーシンドウ,10,3,8.5,60.1,9,9,0,0.0,0,4,3,1,0.0,0.0,0.0,0.0,1.0,-0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月11日,中山,ニュージーランドT,重賞,1600m,15,レザベーション,3,4,7.5,43.5,6,1,0,0.0,0,0,1,0,1.0,0.0,2.0,0.5,0.0,0.0,0,0,0,0,0,0,0.0,3.0,0,0.0,0,0,0,0,0.0
2026年4月11日,中山,ニュージーランドT,重賞,1600m,15,ヒズマスターピース,4,5,7.0,13.3,5,7,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,3.0,0,2.0,-2,0,0,0,0.0
2026年4月11日,中山,ニュージーランドT,重賞,1600m,15,ジーネキング,5,6,6.0,11.8,4,3,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,1.5,0.5,0,0,0,0,0,0,0.0,3.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,中山,ニュージーランドT,重賞,1600m,15,ゴーラッキー,11,7,4.5,3.7,2,6,0,0.0,0,0,3,1,0.0,0.0,2.0,1.0,0.0,-0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,中山,ニュージーランドT,重賞,1600m,15,ガリレア,13,8,3.5,161.6,12,11,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,1.5,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,中山,ニュージーランドT,重賞,1600m,15,シュペルリング,6,9,3.5,53.2,8,13,0,0.0,2,0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0,-1,0,0,0,0,0.5,0.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,中山,ニュージーランドT,重賞,1600m,15,マダックス,2,10,3.0,217.9,13,14,0,0.0,0,0,2,0,1.0,0.0,2.0,0.0,0.0,0.0,0,-2,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月11日,中山,ニュージーランドT,重賞,1600m,15,ハノハノ,1,11,3.0,69.1,10,15,0,0.0,0,0,2,0,0.0,0.0,2.0,0.0,0.0,1.0,-5,-2,0,0,0,0,-0.5,3.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,中山,ニュージーランドT,重賞,1600m,15,スマイルカーブ,8,12,2.5,114.5,11,8,0,0.0,0,0,3,0,0.0,0.0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,中山,ニュージーランドT,重賞,1600m,15,ミリオンクラウン,15,13,2.0,437.6,15,10,0,0.0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,中山,ニュージーランドT,重賞,1600m,15,アルデトップガン,12,14,0.0,48.7,7,5,0,0.0,0,0,3,1,0.0,0.0,0.0,1.0,0.0,0.0,-5,-5,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月11日,中山,ニュージーランドT,重賞,1600m,15,ブルズアイプリンス,9,15,0.0,369.7,14,12,0,0.0,0,0,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0,-2,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,阪神,明石特別,2勝クラス,2400m,8,ファームツエンティ,1,1,11.0,4.1,3,1,0,0.0,0,4,2,0,0.0,1.0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0.5,0.0,0,2.0,0,0,0,0,0.0
2026年4月11日,阪神,明石特別,2勝クラス,2400m,8,アロンズロッド,4,2,11.0,1.7,1,2,0,0.0,4,0,2,1,0.0,0.0,0.0,0.5,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,3.0,0,0,0,0,0.0
2026年4月11日,阪神,明石特別,2勝クラス,2400m,8,アルマデオロ,2,3,7.0,3.2,2,3,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0.5,3.0,0,2.0,0,0,0,0,0.0
2026年4月11日,阪神,明石特別,2勝クラス,2400m,8,サトノスカイターフ,7,4,2.5,40.6,5,4,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月11日,阪神,明石特別,2勝クラス,2400m,8,アルベリック,3,5,2.0,108.4,7,5,0,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月11日,阪神,明石特別,2勝クラス,2400m,8,プレイリードリーム,6,6,1.0,139.5,8,8,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月11日,阪神,明石特別,2勝クラス,2400m,8,リッチブラック,8,7,0.5,75.9,6,7,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月11日,阪神,明石特別,2勝クラス,2400m,8,パンデアスカル,5,8,0.0,15.0,4,6,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,-0.5,0,0,0,0,-2,0,-0.5,0.0,0,0.0,0,0,0,0,0.0
2026年4月11日,阪神,大阪―ハンブルクC,OP,2600m,13,アマキヒ,1,1,13.0,3.4,2,3,0,0.0,0,2,2,1,1.0,1.0,2.0,0.5,1.0,0.5,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年4月11日,阪神,大阪―ハンブルクC,OP,2600m,13,ウィクトルウェルス,10,2,8.5,1.8,1,1,0,0.0,4,0,2,1,0.0,0.0,0.0,1.0,1.0,-0.5,0,-1,0,0,0,0,0.0,0.0,0,3.0,-2,0,0,0,0.0
2026年4月11日,阪神,大阪―ハンブルクC,OP,2600m,13,サンライズソレイユ,6,3,3.5,8.8,3,11,0,0.0,0,0,2,1,1.0,1.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,阪神,大阪―ハンブルクC,OP,2600m,13,ボーンディスウェイ,3,4,3.0,19.3,6,6,0,0.0,0,0,2,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,阪神,大阪―ハンブルクC,OP,2600m,13,マイネルクリソーラ,2,5,3.0,18.7,5,9,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,0,0,0,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年4月11日,阪神,大阪―ハンブルクC,OP,2600m,13,トータルクラリティ,8,6,2.0,180.0,12,12,0,0.0,0,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,阪神,大阪―ハンブルクC,OP,2600m,13,ミクソロジー,13,7,1.0,109.8,10,13,0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,阪神,大阪―ハンブルクC,OP,2600m,13,ウエストナウ,7,8,-0.5,9.3,4,2,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,1.0,0.5,0,-3,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,阪神,大阪―ハンブルクC,OP,2600m,13,グランドカリナン,11,9,-1.0,230.8,13,5,0,0.0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,阪神,大阪―ハンブルクC,OP,2600m,13,ザイツィンガー,9,10,-1.0,148.2,11,8,0,0.0,0,0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,0,-3,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,阪神,大阪―ハンブルクC,OP,2600m,13,ドクタードリトル,12,11,-2.0,39.0,7,4,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,阪神,大阪―ハンブルクC,OP,2600m,13,カネフラ,5,12,-3.0,50.5,8,7,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,0,-3,0,0.0,0.0,1,0.0,-2,0,0,0,0.0
2026年4月11日,阪神,大阪―ハンブルクC,OP,2600m,13,マイネルメモリー,4,13,-3.0,51.9,9,10,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,-2,0,0,-3,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,阪神,阪神牝馬S,重賞,1600m,10,エンブロイダリー,1,1,18.5,2.8,1,1,0,3.0,0,4,3,0,0.0,0.0,0.0,0.0,3.0,1.0,0,0,0,0,0,0,-0.5,3.0,0,2.0,0,0,0,0,0.0
2026年4月11日,阪神,阪神牝馬S,重賞,1600m,10,ラヴァンダ,4,2,17.5,4.2,3,8,0,0.0,4,4,3,1,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0.5,0.0,0,3.0,0,0,0,0,0.0
2026年4月11日,阪神,阪神牝馬S,重賞,1600m,10,カムニャック,5,3,16.5,7.8,4,2,3,3.0,0,2,2,0,0.0,1.0,0.0,0.0,3.0,0.5,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年4月11日,阪神,阪神牝馬S,重賞,1600m,10,ルージュソリテール,3,4,11.0,11.3,5,3,0,0.0,0,0,2,0,1.0,0.0,2.0,0.5,0.0,0.5,0,0,0,0,0,0,0.0,3.0,0,2.0,0,0,0,0,0.0
2026年4月11日,阪神,阪神牝馬S,重賞,1600m,10,カナテープ,8,5,7.5,33.9,7,6,0,0.0,0,0,3,0,0.0,1.0,0.0,0.0,2.0,0.5,0,0,0,0,0,0,0.0,0.0,0,3.0,-2,0,0,0,0.0
2026年4月11日,阪神,阪神牝馬S,重賞,1600m,10,カピリナ,2,6,7.5,14.1,6,9,0,0.0,0,0,1,0,1.0,0.0,2.0,0.0,1.5,0.0,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年4月11日,阪神,阪神牝馬S,重賞,1600m,10,アスコリピチェーノ,6,7,6.0,3.3,2,10,0,0.0,0,0,3,1,0.0,0.0,0.0,0.0,3.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,阪神,阪神牝馬S,重賞,1600m,10,クランフォード,7,8,4.0,35.2,8,4,0,0.0,0,0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月11日,阪神,阪神牝馬S,重賞,1600m,10,エポックヴィーナス,9,9,2.5,241.3,10,7,0,0.0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月11日,阪神,阪神牝馬S,重賞,1600m,10,ビップデイジー,10,10,-0.5,73.4,9,5,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月12日,福島,福島民報杯,OP,2000m,15,バルナバ,13,1,10.0,5.6,2,9,0,0.0,0,2,3,0,0.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年4月12日,福島,福島民報杯,OP,2000m,15,リビアングラス,4,2,7.5,12.6,7,5,0,0.0,0,0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-0.5,3.0,0,0.0,0,0,0,0,0.0
2026年4月12日,福島,福島民報杯,OP,2000m,15,ピースワンデュック,2,3,5.5,3.0,1,14,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.5,3.0,0,0.0,0,0,0,0,0.0
2026年4月12日,福島,福島民報杯,OP,2000m,15,ダンディズム,15,4,5.0,134.4,15,10,0,0.0,0,0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,福島,福島民報杯,OP,2000m,15,サヴォーナ,11,5,2.0,8.8,5,1,0,0.0,0,0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,-3,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,福島,福島民報杯,OP,2000m,15,マイネルモーント,12,6,0.5,7.4,4,4,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0,-2,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,福島,福島民報杯,OP,2000m,15,ガイアメンテ,8,7,0.0,10.7,6,2,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,1.0,1.0,0,-3,0,0,-3,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,福島,福島民報杯,OP,2000m,15,シルトホルン,14,8,0.0,7.0,3,3,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,福島,福島民報杯,OP,2000m,15,タシット,9,9,0.0,34.4,9,6,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,-3,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,福島,福島民報杯,OP,2000m,15,アスクドゥポルテ,6,10,-0.5,62.6,13,12,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-3,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,福島,福島民報杯,OP,2000m,15,ラインベック,10,11,-1.0,58.0,12,8,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,1.0,0,-5,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,福島,福島民報杯,OP,2000m,15,トゥデイイズザデイ,3,12,-1.0,37.2,11,13,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,-5,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,福島,福島民報杯,OP,2000m,15,ウインシュクラン,1,13,-1.0,34.5,10,15,0,0.0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-4,-3,0,1.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,福島,福島民報杯,OP,2000m,15,バレエマスター,7,14,-1.5,20.8,8,7,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,-5,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,福島,福島民報杯,OP,2000m,15,マンマリアーレ,5,15,-1.5,82.0,14,11,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.5,-5,-5,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,中山,4歳以上2勝クラス,2勝クラス,1800m,10,クラッシファイド,9,1,11.5,3.3,1,5,0,0.0,4,0,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-0.5,0.0,0,3.0,0,0,0,0,0.0
2026年4月12日,中山,4歳以上2勝クラス,2勝クラス,1800m,10,ウインシャーガス,1,2,9.5,3.7,2,3,0,0.0,0,0,2,0,0.0,0.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0.0,3.0,0,2.0,0,0,0,0,0.0
2026年4月12日,中山,4歳以上2勝クラス,2勝クラス,1800m,10,グランカンタンテ,7,3,6.5,30.3,8,6,0,0.0,2,0,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,中山,4歳以上2勝クラス,2勝クラス,1800m,10,コスモアバンサ,2,4,6.0,17.3,7,9,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,-0.5,3.0,0,0.0,0,0,0,0,0.0
2026年4月12日,中山,4歳以上2勝クラス,2勝クラス,1800m,10,ミーントゥビー,5,5,4.5,5.9,4,4,0,0.0,0,0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,中山,4歳以上2勝クラス,2勝クラス,1800m,10,マイネルフーガ,6,6,4.5,5.8,3,8,0,0.0,0,0,2,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,中山,4歳以上2勝クラス,2勝クラス,1800m,10,クインズスピカ,3,7,3.5,146.8,10,10,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,中山,4歳以上2勝クラス,2勝クラス,1800m,10,ソルトブリーズ,10,8,1.5,6.1,5,1,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,中山,4歳以上2勝クラス,2勝クラス,1800m,10,ヤマニンガラッシア,4,9,1.0,38.6,9,2,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,-2,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,中山,4歳以上2勝クラス,2勝クラス,1800m,10,ロードマンハイム,8,10,-2.5,16.3,6,7,0,0.0,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.5,0,0,0,0,0,-3,-0.5,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,中山,春雷S,OP,1200m,16,ソーダーンライト,2,1,15.5,2.3,1,7,0,0.0,0,4,1,1,0.0,0.0,2.0,0.5,1.0,0.0,0,0,0,0,0,0,0.0,3.0,0,3.0,0,0,0,0,0.0
2026年4月12日,中山,春雷S,OP,1200m,16,ロードフォアエース,11,2,9.0,3.6,2,12,0,0.0,0,4,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,中山,春雷S,OP,1200m,16,アクートゥス,6,3,5.0,67.4,13,6,0,0.0,0,0,2,1,0.0,1.0,0.0,0.0,1.0,-0.5,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,中山,春雷S,OP,1200m,16,モズナナスター,16,4,4.5,74.0,14,2,0,0.0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,1,0.0,0,0,0,0,0.0
2026年4月12日,中山,春雷S,OP,1200m,16,タマモブラックタイ,3,5,4.5,18.8,6,8,0,0.0,0,0,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,中山,春雷S,OP,1200m,16,エナジーグラン,15,6,4.0,208.3,16,14,0,0.0,2,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,0.0,-2,0,0,0,0.0
2026年4月12日,中山,春雷S,OP,1200m,16,アスクワンタイム,10,7,3.5,14.1,4,5,0,0.0,0,0,2,0,0.0,0.0,0.0,0.5,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,中山,春雷S,OP,1200m,16,カンティーユ,1,8,3.5,19.2,8,9,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0,0,0.0,3.0,0,0.0,-2,0,0,0,0.0
2026年4月12日,中山,春雷S,OP,1200m,16,ステークホルダー,13,9,3.0,27.9,10,11,0,0.0,0,0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月12日,中山,春雷S,OP,1200m,16,デュガ,8,10,2.5,19.1,7,4,0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,中山,春雷S,OP,1200m,16,クラスペディア,9,11,2.0,16.2,5,1,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月12日,中山,春雷S,OP,1200m,16,サウザンサニー,14,12,2.0,46.5,12,15,0,0.0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月12日,中山,春雷S,OP,1200m,16,ジョーメッドヴィン,4,13,1.5,12.6,3,10,0,0.0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,-2,0,0,0,0.0
2026年4月12日,中山,春雷S,OP,1200m,16,エコロレジーナ,5,14,1.5,35.7,11,13,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,-2,0,0,0,0.0
2026年4月12日,中山,春雷S,OP,1200m,16,ウインモナーク,7,15,0.5,22.5,9,3,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-0.5,0.0,0,0.0,-2,0,0,0,0.0
2026年4月12日,中山,春雷S,OP,1200m,16,カリボール,12,16,0.5,87.6,15,16,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年4月12日,阪神,4歳以上2勝クラス,2勝クラス,1600m,11,ジャサルディア,2,1,7.0,1.4,1,1,0,0.0,0,0,2,1,0.0,0.0,0.0,0.5,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,3.0,0,0,0,0,0.0
2026年4月12日,阪神,4歳以上2勝クラス,2勝クラス,1600m,11,ロンドボス,10,2,5.0,3.7,2,6,0,0.0,2,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,阪神,4歳以上2勝クラス,2勝クラス,1600m,11,バガン,4,3,3.5,41.3,8,3,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,阪神,4歳以上2勝クラス,2勝クラス,1600m,11,イゾラフェリーチェ,11,4,3.0,40.2,7,2,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,阪神,4歳以上2勝クラス,2勝クラス,1600m,11,サクラオーラ,6,5,3.0,13.6,3,5,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,阪神,4歳以上2勝クラス,2勝クラス,1600m,11,アスクキングコング,9,6,2.5,109.6,9,8,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,阪神,4歳以上2勝クラス,2勝クラス,1600m,11,エルサトアナ,1,7,2.5,21.5,4,9,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.5,3.0,0,0.0,0,0,0,0,0.0
2026年4月12日,阪神,4歳以上2勝クラス,2勝クラス,1600m,11,ブルボンクイーン,8,8,2.5,23.4,5,10,0,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,阪神,4歳以上2勝クラス,2勝クラス,1600m,11,ガストン,5,9,2.0,188.5,11,7,0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,阪神,4歳以上2勝クラス,2勝クラス,1600m,11,マルカオペラ,3,10,1.0,25.5,6,4,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,阪神,4歳以上2勝クラス,2勝クラス,1600m,11,タイキエクセロン,7,11,1.0,131.7,10,11,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,阪神,忘れな草賞,OP,2000m,14,レダアトミカ,1,1,6.5,24.1,8,3,0,0.0,0,0,2,1,0.0,0.0,2.0,0.0,0.0,0.5,0,0,0,0,0,0,1.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,阪神,忘れな草賞,OP,2000m,14,ソルパッサーレ,13,2,6.0,4.1,2,10,0,0.0,2,0,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0,-1,0,0,0,0,0.0,0.0,0,2.0,-2,0,0,0,0.0
2026年4月12日,阪神,忘れな草賞,OP,2000m,14,ジュウリョクピエロ,14,3,5.5,18.9,7,1,0,0.0,0,0,2,0,0.0,0.0,2.0,0.0,1.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年4月12日,阪神,忘れな草賞,OP,2000m,14,ウィズクィーン,7,4,5.0,65.5,12,8,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年4月12日,阪神,忘れな草賞,OP,2000m,14,フォーチュンライド,6,5,5.0,7.9,5,13,0,0.0,0,0,3,0,0.0,0.0,2.0,0.5,0.0,1.0,0,0,0,0,0,0,0.5,0.0,0,0.0,-2,0,0,0,0.0
2026年4月12日,阪神,忘れな草賞,OP,2000m,14,メイプルハッピー,2,6,4.5,107.7,14,14,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0,-2,0,0,0,0,-0.5,3.0,0,0.0,0,0,0,0,0.0
2026年4月12日,阪神,忘れな草賞,OP,2000m,14,エクリュ,10,7,3.5,83.5,13,5,0,0.0,0,0,3,0,1.0,0.0,2.0,0.5,0.0,1.0,0,-2,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
