日付,競馬場,レース名,クラス,距離,出走頭数,馬名,馬番,予想順位,予想スコア,単勝オッズ,市場人気,実着順,前走重賞近差,前々走重賞近差,前走3F最速,同コース実績,調教A評価,叩き2戦目,近走上昇傾向,距離短縮,前走好走,前々走好走,グレード実績(3-4走前),血統距離適性,初馬場種別,距離延長,昇級初戦,特殊条件,前走ローカル,長期休養明け,枠番補正,内枠先行,軽量馬加点,複勝安定ボーナス,急坂好走なし,馬体重変動,回り不適,季節×性別,道悪適性
2026年1月18日,中山,京成杯,重賞,2000m,15,アクセス,15,14,3.0,4.8,3,9,0,0.0,0,0,3,0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年1月18日,中山,京成杯,重賞,2000m,15,パラディオン,8,15,2.0,51.0,11,14,0,0.0,0,0,1,0,0.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年1月18日,京都,日経新春杯,重賞,2400m,13,シャイニングソード,11,1,9.0,6.3,2,8,0,0.0,0,0,3,0,0.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0,3.0,0,0,0,0,0.0
2026年1月18日,京都,日経新春杯,重賞,2400m,13,コーチェラバレー,5,2,7.5,7.2,3,6,0,0.0,0,0,2,1,0.0,0.0,2.0,0.0,1.0,0.5,0,0,0,0,0,0,0.0,0.0,1,0.0,0,0,0,0,0.0
2026年1月18日,京都,日経新春杯,重賞,2400m,13,ヤマニンブークリエ,8,3,7.0,11.2,5,7,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年1月18日,京都,日経新春杯,重賞,2400m,13,ゲルチュタール,6,4,6.5,2.3,1,1,0,0.0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-0.5,0.0,0,3.0,0,0,0,0,0.0
2026年1月18日,京都,日経新春杯,重賞,2400m,13,オールナット,4,5,6.0,15.5,7,13,0,3.0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0,-2,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,京都,日経新春杯,重賞,2400m,13,マイネルケレリウス,1,6,5.0,83.0,12,4,0,0.0,2,0,3,0,0.0,0.0,0.0,0.0,0.0,0.5,0,-1,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,京都,日経新春杯,重賞,2400m,13,マイネルクリソーラ,13,7,4.0,24.5,10,11,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0,-2,0,0,0,0,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年1月18日,京都,日経新春杯,重賞,2400m,13,サブマリーナ,10,8,3.5,9.8,4,9,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,2.0,-0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,京都,日経新春杯,重賞,2400m,13,ファミリータイム,7,9,3.0,25.2,11,2,0,0.0,0,0,2,1,0.0,0.0,0.0,1.0,1.0,-0.5,0,-3,0,0,0,0,-0.5,0.0,0,2.0,0,0,0,0,0.0
2026年1月18日,京都,日経新春杯,重賞,2400m,13,ライラック,12,10,1.0,11.5,6,12,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0,-2,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月18日,京都,日経新春杯,重賞,2400m,13,リビアングラス,9,11,0.5,21.2,9,3,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0,-2,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,京都,日経新春杯,重賞,2400m,13,サトノグランツ,2,12,0.5,21.1,8,10,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,-3,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,京都,日経新春杯,重賞,2400m,13,ドクタードリトル,3,13,-1.0,154.7,13,5,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,中山,東雲賞,2勝クラス,1800m,9,タイセイリコルド,2,1,10.0,3.1,2,4,0,0.0,0,0,2,1,0.0,1.0,1.0,0.0,1.0,-0.5,0,0,0,0,0,0,-0.5,3.0,0,2.0,0,0,0,0,0.0
2026年1月24日,中山,東雲賞,2勝クラス,1800m,9,ダイシンアポロン,4,2,9.0,10.0,4,9,0,0.0,4,0,2,0,0.0,1.0,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,中山,東雲賞,2勝クラス,1800m,9,マイネルフーガ,1,3,6.0,22.1,6,5,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3.0,0,2.0,0,0,0,0,0.0
2026年1月24日,中山,東雲賞,2勝クラス,1800m,9,レイヤードレッド,8,4,5.5,33.6,8,8,0,0.0,0,2,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,中山,東雲賞,2勝クラス,1800m,9,ドゥカート,7,5,5.0,33.1,7,1,0,0.0,0,0,3,0,0.0,1.0,0.0,0.0,1.0,0.5,0,0,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,中山,東雲賞,2勝クラス,1800m,9,ヤマニンアドホック,5,6,4.5,4.1,3,2,0,0.0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,中山,東雲賞,2勝クラス,1800m,9,ビーオンザカバー,6,7,4.0,2.3,1,3,0,0.0,0,0,2,0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,中山,東雲賞,2勝クラス,1800m,9,ミラーダカリエンテ,9,8,1.5,56.3,9,6,0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,-1,0.0
2026年1月24日,中山,東雲賞,2勝クラス,1800m,9,ミーントゥビー,3,9,1.0,19.9,5,7,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月24日,京都,若駒S,OP,2000m,13,ウィズクィーン,4,1,11.5,17.4,7,9,0,0.0,0,4,2,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0.5,0.0,0,2.0,0,0,0,-1,0.0
2026年1月24日,京都,若駒S,OP,2000m,13,ラディアントスター,2,2,11.0,8.9,5,4,0,0.0,0,0,3,1,0.0,0.0,2.0,0.5,1.0,1.0,0,-2,0,0,0,0,-0.5,3.0,0,2.0,0,0,0,0,0.0
2026年1月24日,京都,若駒S,OP,2000m,13,タガノアルトゥーラ,1,3,10.5,34.1,10,5,0,0.0,0,4,1,0,0.0,0.0,2.0,0.5,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0,2.0,0,0,0,0,0.0
2026年1月24日,京都,若駒S,OP,2000m,13,イベントホライゾン,9,4,9.0,2.9,1,3,0,0.0,4,0,3,0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,若駒S,OP,2000m,13,ダークマルス,8,5,8.0,5.6,3,13,0,0.0,0,4,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,若駒S,OP,2000m,13,グレーヌドジョワ,3,6,7.0,105.7,13,8,0,0.0,0,0,2,0,1.0,0.0,2.0,0.0,0.0,-0.5,0,0,0,0,0,0,-0.5,3.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,若駒S,OP,2000m,13,ショウナンハヤナミ,7,7,6.0,5.4,2,1,0,0.0,0,0,3,0,0.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,若駒S,OP,2000m,13,ラージアンサンブル,11,8,6.0,12.3,6,6,0,0.0,0,0,2,1,1.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,若駒S,OP,2000m,13,アクロフェイズ,13,9,4.5,7.3,4,2,0,0.0,0,0,2,1,0.0,0.0,2.0,0.0,0.0,-0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,若駒S,OP,2000m,13,エルハーベン,12,10,4.5,23.3,9,10,0,0.0,0,0,2,0,0.0,0.0,2.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,若駒S,OP,2000m,13,マテンロウゼロ,5,11,3.5,20.4,8,7,0,0.0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,若駒S,OP,2000m,13,アロンソア,6,12,3.0,56.0,11,11,0,0.0,0,0,2,0,0.0,0.0,2.0,0.5,0.0,0.5,0,-2,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,若駒S,OP,2000m,13,オーライカモン,10,13,-2.5,86.0,12,12,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.5,0,-5,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,睦月S,OP,1600m,14,マイネルチケット,4,1,6.5,3.3,2,2,0,0.0,0,0,3,0,0.0,0.0,2.0,0.5,1.0,0.0,0,-2,0,0,0,0,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年1月24日,京都,睦月S,OP,1600m,14,シヴァース,8,2,6.5,3.2,1,6,0,0.0,2,0,3,0,0.0,0.0,0.0,0.5,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,睦月S,OP,1600m,14,クランフォード,1,3,4.5,12.5,7,12,0,0.0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.5,3.0,0,0.0,0,0,0,-1,0.0
2026年1月24日,京都,睦月S,OP,1600m,14,クルゼイロドスル,12,4,4.0,9.0,5,7,0,0.0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,睦月S,OP,1600m,14,セフィロ,13,5,4.0,21.0,8,8,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月24日,京都,睦月S,OP,1600m,14,スズハローム,2,6,3.5,82.1,10,9,0,0.0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,睦月S,OP,1600m,14,ゾンニッヒ,6,7,3.5,47.5,9,11,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,睦月S,OP,1600m,14,レイベリング,5,8,2.5,106.5,12,1,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,睦月S,OP,1600m,14,ニホンピロキーフ,14,9,2.5,6.7,3,3,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,-0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,睦月S,OP,1600m,14,バレエマスター,3,10,2.0,142.6,13,13,0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,睦月S,OP,1600m,14,タガノエルピーダ,10,11,1.5,8.5,4,4,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月24日,京都,睦月S,OP,1600m,14,ビップデイジー,11,12,1.5,11.8,6,10,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月24日,京都,睦月S,OP,1600m,14,ハクサンバード,9,13,1.0,266.3,14,14,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,睦月S,OP,1600m,14,スカイロケット,7,14,-1.5,96.0,11,5,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.5,0,-5,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,4歳以上2勝クラス,2勝クラス,1400m,11,メイショウカイト,4,1,8.5,3.1,1,2,0,0.0,4,0,2,0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,3.0,0,0,0,-1,0.0
2026年1月24日,京都,4歳以上2勝クラス,2勝クラス,1400m,11,リアライズ,10,2,8.0,6.2,5,3,0,0.0,0,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,4歳以上2勝クラス,2勝クラス,1400m,11,バンブルビー,1,3,6.0,4.9,3,7,0,0.0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,3.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,4歳以上2勝クラス,2勝クラス,1400m,11,エイムフォーエース,8,4,4.0,5.9,4,1,0,0.0,2,0,2,0,0.0,1.0,0.0,0.0,0.0,-0.5,0,0,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,4歳以上2勝クラス,2勝クラス,1400m,11,ジッピーレーサー,3,5,4.0,143.2,9,4,0,0.0,0,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,4歳以上2勝クラス,2勝クラス,1400m,11,メイショウヨゾラ,6,6,3.5,4.5,2,9,0,0.0,0,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,-1,0.0
2026年1月24日,京都,4歳以上2勝クラス,2勝クラス,1400m,11,ルトゥール,11,7,2.5,9.2,6,5,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月24日,京都,4歳以上2勝クラス,2勝クラス,1400m,11,サヴァビアン,7,8,2.5,204.0,10,8,0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,4歳以上2勝クラス,2勝クラス,1400m,11,スカプラリオ,2,9,0.0,45.4,8,10,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,-1,0.0
2026年1月24日,京都,4歳以上2勝クラス,2勝クラス,1400m,11,アオイミモザ,5,10,-0.5,27.1,7,6,0,0.0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,-5,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,京都,4歳以上2勝クラス,2勝クラス,1400m,11,コスタデラルス,9,11,-3.0,373.6,11,11,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-5,0,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,小倉,海の中道特別,2勝クラス,2600m,8,サラトガチップス,6,1,8.5,3.9,3,6,0,0.0,0,4,2,1,0.0,0.0,1.0,1.0,0.0,0.5,0,0,0,0,0,-3,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年1月24日,小倉,海の中道特別,2勝クラス,2600m,8,カエルム,2,2,4.5,2.8,1,2,0,0.0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,小倉,海の中道特別,2勝クラス,2600m,8,ブリヤディアマンテ,8,3,4.0,21.3,7,8,0,0.0,0,0,1,0,0.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,小倉,海の中道特別,2勝クラス,2600m,8,キングスコール,4,4,3.5,2.8,2,1,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,小倉,海の中道特別,2勝クラス,2600m,8,ショウナンガチ,9,5,3.5,10.8,4,3,0,0.0,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,小倉,海の中道特別,2勝クラス,2600m,8,ウインマイルート,3,6,2.0,20.6,6,4,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,小倉,海の中道特別,2勝クラス,2600m,8,ヴァイザーバルコ,7,7,2.0,10.9,5,7,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,小倉,海の中道特別,2勝クラス,2600m,8,パープルクラウド,1,8,0.5,194.5,9,5,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,-2,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,フレミングフープ,3,1,11.5,10.3,6,5,0,0.0,4,0,3,0,0.0,0.0,2.0,0.5,1.0,0.5,0,-1,0,0,0,0,-0.5,0.0,0,3.0,0,0,0,-1,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,アレナリア,5,2,9.5,83.5,12,8,0,0.0,0,0,2,1,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-0.5,3.0,1,2.0,0,0,0,-1,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,テレサ,1,3,8.5,8.4,3,4,0,0.0,0,2,3,0,0.0,0.0,0.0,0.0,1.0,0.5,0,0,0,0,0,0,1.0,0.0,0,2.0,0,0,0,-1,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,レディーヴァリュー,15,4,8.0,10.3,5,15,0,0.0,0,0,2,0,0.0,0.0,2.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,3.0,0,0,0,-1,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,ココナッツブラウン,8,5,7.5,3.7,2,3,0,0.0,0,0,2,1,0.0,1.0,0.0,0.0,1.5,0.5,0,0,0,0,0,0,0.5,0.0,0,2.0,0,0,0,-1,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,ジョスラン,17,6,6.0,3.6,1,1,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0,0,-1,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,インヴォーグ,7,7,4.0,13.9,7,6,0,0.0,0,2,3,0,0.0,0.0,0.0,0.0,1.0,-0.5,0,-2,0,0,0,0,0.5,0.0,1,0.0,0,0,0,-1,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,パレハ,9,8,4.0,9.7,4,7,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0,0,-1,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,ブラウンラチェット,2,9,4.0,83.9,13,13,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,フィールシンパシー,6,10,2.5,60.2,11,10,0,0.0,0,0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0,-3,0,0,0,0,-0.5,3.0,0,0.0,0,0,0,-1,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,ウインエーデル,13,11,2.0,157.7,17,11,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,パルクリチュード,18,12,2.0,96.1,14,17,0,0.0,0,0,3,1,0.0,0.0,1.0,1.0,1.0,0.0,-5,-3,0,0,0,0,0.0,0.0,1,3.0,0,0,0,-1,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,ボンドガール,16,13,1.5,17.7,8,2,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,2.0,0.5,0,-3,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,アンリーロード,12,14,0.5,147.1,16,12,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,1.0,0.5,0,0,0,0,-3,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,エリカヴィータ,11,15,0.0,138.9,15,14,0,0.0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,-3,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,クリスマスパレード,14,16,-0.5,20.1,9,16,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,-3,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,クリノメイ,4,17,-2.0,23.2,10,9,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,-3,0,-0.5,0.0,0,0.0,0,0,0,-1,0.0
2026年1月24日,小倉,小倉牝馬S,重賞,2000m,18,タクシンイメル,10,18,-2.5,325.0,18,18,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,-5,-5,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月25日,中山,4歳以上2勝クラス,2勝クラス,1600m,9,フォルラニーニ,1,1,11.0,2.6,2,3,0,0.0,0,0,2,1,1.0,0.0,1.0,0.0,0.0,0.5,0,0,0,0,0,0,-0.5,3.0,0,3.0,0,0,0,0,0.0
2026年1月25日,中山,4歳以上2勝クラス,2勝クラス,1600m,9,アージェント,2,2,10.0,24.1,5,9,0,0.0,2,0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,3.0,0,2.0,0,0,0,0,0.0
2026年1月25日,中山,4歳以上2勝クラス,2勝クラス,1600m,9,ストレイトトーカー,3,3,8.0,1.8,1,1,0,0.0,0,0,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,3.0,0,0.0,0,0,0,0,0.0
2026年1月25日,中山,4歳以上2勝クラス,2勝クラス,1600m,9,ガルサブランカ,8,4,6.5,7.4,3,7,0,0.0,0,4,2,1,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月25日,中山,4歳以上2勝クラス,2勝クラス,1600m,9,レーヴブリリアント,9,5,3.0,24.7,6,4,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月25日,中山,4歳以上2勝クラス,2勝クラス,1600m,9,ステラバルセロナ,4,6,2.5,92.3,9,8,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,-1,0.0
2026年1月25日,中山,4歳以上2勝クラス,2勝クラス,1600m,9,コスモアンソロジー,5,7,2.0,14.5,4,2,0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月25日,中山,4歳以上2勝クラス,2勝クラス,1600m,9,ケイケイ,10,8,2.0,37.9,7,5,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月25日,中山,4歳以上2勝クラス,2勝クラス,1600m,9,ロゼル,7,9,2.0,40.1,8,6,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月25日,中山,AJCC,重賞,2200m,16,マイネルエンペラー,3,1,13.0,9.1,5,11,0,0.0,0,2,2,1,0.0,1.0,0.0,0.0,2.0,0.5,0,0,0,0,0,0,-0.5,3.0,0,2.0,0,0,0,0,0.0
2026年1月25日,中山,AJCC,重賞,2200m,16,ドゥラドーレス,14,2,10.5,3.0,1,2,0,0.0,0,0,3,1,0.0,0.0,0.0,0.5,2.0,1.0,0,0,0,0,0,0,0.0,0.0,0,3.0,0,0,0,0,0.0
2026年1月25日,中山,AJCC,重賞,2200m,16,チャックネイト,1,3,10.5,26.0,8,13,0,0.0,2,0,3,1,0.0,1.0,0.0,0.0,2.0,0.5,0,0,0,0,0,0,1.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月25日,中山,AJCC,重賞,2200m,16,ファウストラーゼン,15,4,7.5,12.9,7,12,0,0.0,0,2,3,0,0.0,1.0,0.0,0.0,2.0,0.5,0,0,0,0,0,-3,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年1月25日,中山,AJCC,重賞,2200m,16,ショウヘイ,9,5,7.0,5.0,3,1,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年1月25日,中山,AJCC,重賞,2200m,16,マテンロウレオ,5,6,6.5,11.5,6,4,0,0.0,0,0,2,1,1.0,0.0,0.0,0.0,2.0,0.5,0,-2,0,0,0,0,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年1月25日,中山,AJCC,重賞,2200m,16,ジョバンニ,4,7,3.5,4.4,2,7,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月25日,中山,AJCC,重賞,2200m,16,ニシノレヴナント,11,8,3.0,64.7,10,9,0,0.0,0,0,3,0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
