race_id,surface,distance,frame,horse_num,rank,time_sec,time_diff
202505020509,芝,1600,4,7,8,95.0,0.29999999999999716
202505020509,芝,1600,2,3,9,95.0,0.29999999999999716
202505020509,芝,1600,8,14,10,95.0,0.29999999999999716
202505020509,芝,1600,3,5,11,95.1,0.3999999999999915
202505020509,芝,1600,1,1,12,95.1,0.3999999999999915
202505020509,芝,1600,2,2,13,95.2,0.5
202505020509,芝,1600,5,9,14,95.2,0.5
202505020509,芝,1600,6,10,15,95.5,0.7999999999999972
202505020604,芝,1600,7,14,1,93.5,0.0
202505020604,芝,1600,3,5,2,93.6,0.09999999999999432
202505020604,芝,1600,4,7,3,93.8,0.29999999999999716
202505020604,芝,1600,3,6,4,93.9,0.4000000000000057
202505020604,芝,1600,1,1,5,93.9,0.4000000000000057
202505020604,芝,1600,6,12,6,94.0,0.5
202505020604,芝,1600,8,15,7,94.2,0.7000000000000028
202505020604,芝,1600,5,9,8,94.2,0.7000000000000028
202505020604,芝,1600,4,8,9,94.4,0.9000000000000057
202505020604,芝,1600,2,4,10,94.4,0.9000000000000057
202505020604,芝,1600,7,13,11,94.5,1.0
202505020604,芝,1600,8,16,12,94.8,1.2999999999999972
202505020604,芝,1600,1,2,13,94.9,1.4000000000000057
202505020604,芝,1600,5,10,14,95.0,1.5
202505020604,芝,1600,6,11,15,95.1,1.5999999999999943
202505020604,芝,1600,2,3,16,95.6,2.0999999999999943
202505020606,芝,1400,7,10,1,81.2,0.0
202505020606,芝,1400,8,12,2,81.2,0.0
202505020606,芝,1400,7,9,3,81.3,0.09999999999999432
202505020606,芝,1400,4,4,4,81.3,0.09999999999999432
202505020606,芝,1400,5,5,5,81.5,0.29999999999999716
202505020606,芝,1400,6,7,6,81.7,0.5
202505020606,芝,1400,1,1,7,81.8,0.5999999999999943
202505020606,芝,1400,2,2,8,82.0,0.7999999999999972
202505020606,芝,1400,6,8,9,82.1,0.8999999999999915
202505020606,芝,1400,5,6,10,82.4,1.2000000000000028
202505020606,芝,1400,8,11,11,82.5,1.2999999999999972
202505020606,芝,1400,3,3,12,82.5,1.2999999999999972
202505020611,芝,1600,6,11,1,91.7,0.0
202505020611,芝,1600,5,10,2,91.7,0.0
202505020611,芝,1600,2,3,3,91.7,0.0
202505020611,芝,1600,1,1,4,91.8,0.09999999999999432
202505020611,芝,1600,3,5,5,92.0,0.29999999999999716
202505020611,芝,1600,8,16,6,92.2,0.5
202505020611,芝,1600,6,12,7,92.2,0.5
202505020611,芝,1600,5,9,8,92.2,0.5
202505020611,芝,1600,2,4,9,92.3,0.5999999999999943
202505020611,芝,1600,8,18,10,92.4,0.7000000000000028
202505020611,芝,1600,3,6,11,92.4,0.7000000000000028
202505020611,芝,1600,7,13,12,92.4,0.7000000000000028
202505020611,芝,1600,7,15,13,92.5,0.7999999999999972
202505020611,芝,1600,4,8,14,92.7,1.0
202505020611,芝,1600,8,17,15,93.0,1.2999999999999972
202505020611,芝,1600,1,2,16,93.5,1.7999999999999972
202505020611,芝,1600,7,14,17,93.7,2.0
202505020611,芝,1600,4,7,18,94.5,2.799999999999997
202505020705,芝,1400,1,1,1,82.4,0.0
202505020705,芝,1400,8,16,2,82.6,0.19999999999998863
202505020705,芝,1400,8,18,3,83.0,0.5999999999999943
202505020705,芝,1400,1,2,4,83.1,0.6999999999999886
202505020705,芝,1400,7,14,5,83.2,0.7999999999999972
202505020705,芝,1400,5,10,6,83.2,0.7999999999999972
202505020705,芝,1400,6,11,7,83.3,0.8999999999999915
202505020705,芝,1400,7,13,8,83.3,0.8999999999999915
202505020705,芝,1400,3,6,9,83.4,1.0
202505020705,芝,1400,7,15,10,83.5,1.0999999999999943
202505020705,芝,1400,3,5,11,83.6,1.1999999999999886
202505020705,芝,1400,2,3,12,83.8,1.3999999999999915
202505020705,芝,1400,4,7,13,84.1,1.6999999999999886
202505020705,芝,1400,2,4,14,84.3,1.8999999999999915
202505020705,芝,1400,8,17,15,84.5,2.0999999999999943
202505020705,芝,1400,4,8,16,85.1,2.6999999999999886
202505020705,芝,1400,5,9,17,85.2,2.799999999999997
202505020705,芝,1400,6,12,18,85.7,3.299999999999997
202505020807,芝,1600,6,6,1,93.2,0.0
202505020807,芝,1600,4,4,2,93.3,0.09999999999999432
202505020807,芝,1600,2,2,3,93.7,0.5
202505020807,芝,1600,8,10,4,94.4,1.2000000000000028
202505020807,芝,1600,1,1,5,94.4,1.2000000000000028
202505020807,芝,1600,7,7,6,94.4,1.2000000000000028
202505020807,芝,1600,8,9,7,94.5,1.2999999999999972
202505020807,芝,1600,5,5,8,94.7,1.5
202505020807,芝,1600,7,8,9,95.1,1.8999999999999915
202505020807,芝,1600,3,3,10,95.3,2.0999999999999943
202505020809,芝,1600,8,8,1,93.5,0.0
202505020809,芝,1600,6,6,2,93.7,0.20000000000000284
202505020809,芝,1600,5,5,3,93.8,0.29999999999999716
