rid,cls,偏差値
202508031009,2勝クラス,57.26778821783284
202508031010,3勝クラス,67.51192657653628
202508031011,重賞,61.045138707855976
202508031012,1勝クラス,51.97764340141552
202508031101,未勝利,40.90240941524213
202508031102,未勝利,41.905245948055686
202508031106,1勝クラス,52.483909840686515
202508031107,1勝クラス,49.30217643749114
202508031108,2勝クラス,55.8993644094747
202508031109,1勝クラス,59.48893632031727
202508031110,3勝クラス,62.672792540511836
202508031111,OP,67.38489350299504
202508031112,2勝クラス,55.19169673648064
202508040101,未勝利,42.849623165537
202508040102,未勝利,45.563728829149156
202508040103,未勝利,45.408645142603575
202508040104,未勝利,43.433912678426736
202508040107,1勝クラス,46.27952780875363
202508040109,2勝クラス,56.14004856103242
202508040110,3勝クラス,62.29839674639438
202508040111,OP,78.10523872781665
202508040112,1勝クラス,47.22028780720898
202508040201,未勝利,45.66118549236199
202508040202,未勝利,48.05426568225833
202508040203,未勝利,45.74171611296037
202508040206,1勝クラス,52.24231225979342
202508040207,2勝クラス,59.861791021465805
202508040208,2勝クラス,59.922691000254005
202508040209,2勝クラス,55.802377116021866
202508040210,3勝クラス,69.01216595338248
202508040211,重賞,87.79623132750609
202508040212,1勝クラス,49.87693240424371
202508040301,未勝利,44.45003332761554
202508040302,未勝利,45.49269859818513
202508040303,未勝利,46.21700559055159
202508040304,未勝利,42.32751810406032
202508040307,1勝クラス,52.057587146374296
202508040308,2勝クラス,59.706741255473354
202508040309,2勝クラス,57.26173497717862
202508040310,OP,69.33862563779127
202508040311,重賞,58.10495250231206
202508040312,1勝クラス,49.6301482574851
202508040401,未勝利,45.486595174106824
202508040402,未勝利,41.95750472634618
202508040403,未勝利,42.406128750868454
202508040406,1勝クラス,43.560207992670755
202508040407,2勝クラス,58.42094216564998
202508040408,2勝クラス,55.174445772716
202508040409,1勝クラス,59.69393548529624
202508040410,3勝クラス,71.56428695468335
202508040411,重賞,78.57637862753901
202508040412,3勝クラス,63.49839032574757
202508040501,未勝利,41.72639126418393
202508040502,未勝利,42.57182699801362
202508040511,OP,82.11450906404684
202508040512,2勝クラス,57.00297955300153
202508040601,未勝利,43.46876264783262
202508040602,未勝利,43.29042763401265
202508040603,未勝利,39.25540419848389
202508040606,1勝クラス,53.81793740224296
202508040607,1勝クラス,48.466124669886455
202508040608,2勝クラス,58.73982737542161
202508040609,2勝クラス,53.455199406397064
202508040610,3勝クラス,69.39758911969943
202508040611,重賞,82.85807232743812
202508040612,3勝クラス,60.99312918076066
202508040701,未勝利,45.95917120435212
202508040702,未勝利,44.08281642769698
202508040703,未勝利,43.080187141247464
202508040707,1勝クラス,54.325564558431225
202508040708,2勝クラス,57.91108014894866
202508040709,2勝クラス,58.886641378031314
202508040710,3勝クラス,58.02942097773966
202508040711,重賞,57.95557523114228
202508040712,2勝クラス,53.55507002033099
202508040801,未勝利,39.84934445136829
202508040802,未勝利,41.21807187251662
202508040804,1勝クラス,47.89378051219778
202508040807,1勝クラス,51.58655539156315
202508040808,2勝クラス,59.14318268761823
202508040809,1勝クラス,57.94350762159355
202508040810,3勝クラス,69.73324171956237
202508040811,OP,74.8863750182788
202508040812,重賞,73.25818999952514
202509010101,未勝利,43.03499067695808
202509010102,未勝利,47.130190288519756
202509010103,未勝利,46.24655863273768
202509010104,未勝利,45.03207171375401
202509010105,未勝利,46.9282174415517
202509010106,1勝クラス,40.13431696036881
202509010107,1勝クラス,45.81400068574129
202509010108,2勝クラス,55.24097673993536
202509010109,OP,63.24120054533108
202509010110,3勝クラス,62.29691221695186
202509010111,OP,82.76928263003121
202509010112,2勝クラス,48.90019751338929
202509010201,未勝利,47.75194885184513
202509010202,未勝利,45.00592630769366
202509010203,未勝利,46.626928056300756
202509010204,1勝クラス,62.845029656160776
202509010205,未勝利,52.3852630150201
202509010206,未勝利,38.63314457709848
202509010207,1勝クラス,35.91308768426396
202509010208,1勝クラス,43.31592718864585
202509010209,2勝クラス,52.84969407756802
202509010210,3勝クラス,73.72192803726023
202509010211,重賞,63.478342257836594
202509010212,2勝クラス,51.628479873085325
202509010301,未勝利,48.24922230182976
202509010302,未勝利,46.880742036176294
202509010303,未勝利,39.002299240052395
202509010304,1勝クラス,60.60898360892819
202509010305,未勝利,45.05407771458684
202509010306,未勝利,44.72447033729921
202509010307,1勝クラス,44.91433173550526
202509010308,1勝クラス,39.55314999230041
202509010309,2勝クラス,51.34423794137432
202509010310,3勝クラス,60.91641860197273
202509010311,重賞,64.65330918988637
202509010312,2勝クラス,48.49987948403529
202509010401,未勝利,43.06101599766298
202509010402,未勝利,45.39022202214687
202509010403,未勝利,39.96697608539609
202509010404,1勝クラス,55.04363749570112
202509010405,未勝利,51.21149903048595
202509010406,1勝クラス,36.7669684808792
202509010407,1勝クラス,49.56098321646227
202509010408,2勝クラス,57.60194667568914
202509010409,1勝クラス,62.168933800665634
202509010410,3勝クラス,59.89891962268602
202509010411,OP,71.15060671467545
202509010412,2勝クラス,52.88470587821513
202509010501,未勝利,46.57019597370878
202509010502,未勝利,44.357584228244356
202509010503,未勝利,43.75140077301824
202509010504,未勝利,45.97553780074796
202509010505,未勝利,50.18691286962881
202509010506,1勝クラス,60.10102036565705
202509010507,1勝クラス,44.62692329937779
202509010509,1勝クラス,58.72185496917665
202509010510,3勝クラス,60.990667553631404
202509010511,OP,80.34448853929686
202509010512,2勝クラス,55.35308303367441
202509010601,未勝利,43.47738438566356
202509010602,未勝利,42.595486782251506
202509010603,未勝利,44.495763123368185
202509010605,未勝利,45.04865898517549
202509010606,1勝クラス,51.375769698077654
202509010607,1勝クラス,41.45015117714132
202509010608,1勝クラス,39.70368786941088
202509010609,2勝クラス,51.09192983758392
202509010610,3勝クラス,67.3290450212167
202509010611,OP,68.27169363779198
202509010612,2勝クラス,55.20681452374353
202509010701,未勝利,44.21928806815261
202509010702,未勝利,40.070758170463826
202509010703,未勝利,45.22524248291981
202509010704,未勝利,36.11016646306971
202509010705,未勝利,42.10393961520651
202509010706,1勝クラス,36.45201407376325
202509010707,1勝クラス,37.50185647000959
202509010708,2勝クラス,49.08383043573244
202509010709,3勝クラス,56.98104752658977
202509010710,OP,82.18424929921551
202509010711,OP,66.9369229089706
202509010712,2勝クラス,55.17819835493152
202509010801,未勝利,45.6628210765143
202509010802,未勝利,43.82883884328331
202509010803,未勝利,45.940308471090226
202509010804,未勝利,44.07958367285836
202509010805,1勝クラス,56.1037995756961
202509010806,1勝クラス,63.3643724105102
202509010807,1勝クラス,39.3694229080957
202509010808,1勝クラス,40.855452425658825
202509010809,2勝クラス,53.46039757290325
202509010810,3勝クラス,65.4066440417952
202509010811,重賞,70.26009977698939
202509010812,2勝クラス,54.927782917047296
202509020101,未勝利,43.51189930024882
202509020102,未勝利,43.2282138838776
202509020103,未勝利,41.700812596529666
202509020104,未勝利,43.80425455309792
202509020105,未勝利,43.5094525103976
202509020106,1勝クラス,53.90513159346957
202509020107,1勝クラス,39.977745151135984
202509020109,1勝クラス,54.94366106468826
202509020110,2勝クラス,50.32110995222848
202509020111,重賞,65.80086738293397
202509020112,2勝クラス,52.678851356411315
202509020201,未勝利,48.105318459477694
202509020202,未勝利,43.9473506098642
202509020203,未勝利,48.51967760759674
202509020205,未勝利,45.73033953740322
202509020206,1勝クラス,57.83813758203538
202509020207,1勝クラス,40.115529322844694
202509020208,1勝クラス,42.450192658940026
202509020209,2勝クラス,52.89113222706069
202509020210,3勝クラス,65.91493505926934
202509020211,OP,68.24028843419062
202509020212,2勝クラス,51.5633481983801
202509020301,未勝利,41.71022600205124
202509020302,未勝利,44.98719128942395
202509020303,未勝利,47.696318540393705
202509020304,未勝利,43.399561873067675
202509020305,未勝利,44.07908873957889
202509020306,1勝クラス,43.19796929098041
202509020307,1勝クラス,38.25523917121794
202509020308,2勝クラス,53.228834662803685
202509020309,1勝クラス,57.21982889090512
202509020310,OP,80.61692479641626
202509020311,重賞,65.14194806366082
202509020312,2勝クラス,53.87821495018255
202509020401,未勝利,40.56862346793217
202509020402,未勝利,44.63695499261963
202509020403,未勝利,46.97443716160764
202509020404,未勝利,42.135284667800875
202509020405,1勝クラス,63.19076613747421
202509020406,1勝クラス,43.60578381859912
202509020407,2勝クラス,57.30385329184309
202509020408,2勝クラス,45.61531402764185
202509020409,OP,72.24586801490027
202509020410,3勝クラス,62.576951089049935
202509020411,重賞,84.53056622659318
202509020412,3勝クラス,62.307944654512625
202509020501,未勝利,41.34779283074499
202509020502,未勝利,49.39513653588502
202509020503,未勝利,45.78907509483564
202509020504,未勝利,42.7609895808288
202509020505,1勝クラス,60.12466389079631
202509020506,1勝クラス,55.72225733840847
202509020507,1勝クラス,40.125659400252665
202509020508,1勝クラス,41.87504077058045
202509020509,2勝クラス,49.26781791571474
202509020510,3勝クラス,62.57633762386147
202509020511,重賞,74.83249621406347
202509020512,2勝クラス,54.202609523294875
202509020601,未勝利,48.00272426966721
202509020602,未勝利,44.80166797147718
202509020603,未勝利,42.4497817989737
202509020604,未勝利,44.440712025233275
202509020605,1勝クラス,65.67873676312158
202509020606,1勝クラス,43.26911946880697
202509020607,2勝クラス,49.166333572393555
202509020608,2勝クラス,57.148039966353394
202509020609,OP,56.25482894455666
202509020610,OP,64.68165369521074
202509020611,重賞,73.65367035982709
202509020612,3勝クラス,67.83470448649385
202509020701,未勝利,47.42039151453254
202509020702,未勝利,46.05981928158424
202509020703,未勝利,47.49114021146543
202509020704,未勝利,41.92737044158953
202509020705,1勝クラス,55.35072897635371
202509020706,1勝クラス,55.77035703284326
202509020707,1勝クラス,40.39356588161782
202509020708,1勝クラス,45.16740616396399
202509020709,2勝クラス,51.49818630209592
202509020710,2勝クラス,47.79377184252753
202509020711,重賞,90.39463431758418
202509020712,1勝クラス,43.809266232420796
202509020801,未勝利,50.817949706638096
202509020802,未勝利,42.59165007083251
202509020803,未勝利,46.37988678538114
202509020805,未勝利,47.17358911172877
202509020806,1勝クラス,61.59454985043574
202509020807,1勝クラス,50.3981362542128
202509020808,1勝クラス,40.60243128078338
202509020809,2勝クラス,50.416720205941274
202509020810,3勝クラス,65.61216108585971
202509020811,3勝クラス,58.78250879287115
202509020812,2勝クラス,57.87145940009222
202509040101,未勝利,48.430022708677406
202509040102,未勝利,49.94154949002693
202509040103,未勝利,38.08378659417066
202509040104,未勝利,41.153201935592875
202509040107,1勝クラス,42.77201603688032
202509040108,1勝クラス,41.74605456890926
202509040109,2勝クラス,60.438573139090735
202509040110,3勝クラス,63.1913031358376
202509040111,OP,77.03460382569234
202509040112,1勝クラス,47.99981679004386
202509040201,未勝利,48.716228980736844
202509040202,未勝利,45.614826264482716
202509040203,未勝利,39.40710720606443
202509040204,未勝利,41.8489135888481
202509040206,1勝クラス,49.633740139700315
202509040207,1勝クラス,47.737760867076226
202509040208,2勝クラス,54.30806446768844
202509040209,1勝クラス,42.80557531725658
202509040210,3勝クラス,68.22647604960103
202509040211,重賞,75.87084446828668
202509040212,2勝クラス,63.264040460732225
202509040301,未勝利,47.15192429102083
202509040302,未勝利,42.028805740108055
202509040303,未勝利,42.965105913201214
202509040304,未勝利,42.10836502098778
202509040307,未勝利,41.83529814000701
202509040308,1勝クラス,52.3593413510002
202509040309,1勝クラス,46.86992542087579
202509040310,2勝クラス,65.2156645940338
202509040311,重賞,71.92084066257573
202509040312,1勝クラス,43.91377793660136
202509040401,未勝利,47.91460709682502
202509040402,未勝利,42.12036491655123
202509040403,未勝利,39.66721574893107
202509040404,未勝利,42.89405431424572
202509040407,1勝クラス,49.510454066009466
202509040408,1勝クラス,51.998714591272034
202509040409,2勝クラス,52.866535982414106
202509040410,3勝クラス,67.64085299879407
202509040411,重賞,67.95083945641477
202509040412,1勝クラス,46.6868639709796
202509040502,未勝利,40.07394265686612
202509040503,未勝利,43.24999576962178
202509040504,未勝利,41.30950658546391
202509040506,未勝利,39.55906058734551
202509040507,1勝クラス,48.43626591289982
202509040508,1勝クラス,52.73064495370739
202509040509,2勝クラス,58.26925488049962
202509040510,2勝クラス,51.16391186028145
202509040511,3勝クラス,68.15408722644082
202509040512,1勝クラス,48.979050057099236
202509040601,未勝利,46.015261443034746
202509040602,未勝利,46.38294573022741
202509040606,1勝クラス,52.3725816126605
202509040607,1勝クラス,42.00935540403155
202509040608,OP,54.50142040782539
202509040609,1勝クラス,50.6919276008598
202509040610,2勝クラス,58.65657026818216
202509040611,3勝クラス,70.96023480012022
202509040612,2勝クラス,60.57410864026254
202509040702,未勝利,46.5465558857786
202509040703,未勝利,46.79797523622757
202509040704,未勝利,49.405887284334675
202509040707,1勝クラス,49.30386652812526
202509040708,1勝クラス,44.84984198026525
202509040709,2勝クラス,53.41546970672159
202509040710,3勝クラス,68.25467288332622
202509040711,重賞,65.51540075283
202509040712,2勝クラス,61.68875121733669
202509040801,未勝利,48.797091495909285
202509040802,未勝利,43.418361026638166
202509040803,未勝利,42.86738126153137
202509040806,1勝クラス,51.13208041834273
202509040807,1勝クラス,45.5084851684434
202509040808,2勝クラス,52.296131143823075
202509040809,1勝クラス,53.17879388732435
202509040810,3勝クラス,58.24752888261185
202509040811,重賞,87.25108006809917
202509040812,2勝クラス,55.30183264753521
202509040902,未勝利,42.15584978891915
202509040903,未勝利,47.67681214241614
202509040906,1勝クラス,47.59638524801459
202509040907,1勝クラス,48.25499917919653
202509040908,1勝クラス,53.118496510474344
202509040909,2勝クラス,51.25378353207167
202509040910,3勝クラス,68.893169337296
202509040911,OP,68.58615342134853
202509040912,2勝クラス,54.61733782212406
202509050101,未勝利,42.28858843572899
202509050102,未勝利,47.790400559867365
202509050103,未勝利,46.34369285727209
202509050104,未勝利,41.66465476582138
202509050107,1勝クラス,47.95376564123508
202509050108,2勝クラス,59.55288728743315
202509050109,1勝クラス,45.787099249151765
202509050110,3勝クラス,65.0939594318956
202509050111,重賞,71.27431206692796
202509050112,1勝クラス,46.074207851969824
202509050201,未勝利,43.21803167888493
202509050202,未勝利,42.41806828821066
202509050203,未勝利,42.620404508939124
202509050204,未勝利,45.52919303906746
202509050207,1勝クラス,47.128839819965265
202509050208,2勝クラス,55.96416588032658
202509050209,2勝クラス,59.23358258006133
202509050210,3勝クラス,60.77019079591711
202509050211,OP,74.9086048418927
202509050212,2勝クラス,54.597174224574935
202509050301,未勝利,44.52046170395225
202509050302,未勝利,44.87107012303888
202509050303,未勝利,41.23213668777635
202509050307,未勝利,47.01077042715616
202509050308,1勝クラス,47.60076629503741
202509050309,1勝クラス,57.16054915831615
202509050310,2勝クラス,60.81152089242885
202509050311,OP,70.59559156524554
202509050312,2勝クラス,58.93658243997096
202509050401,未勝利,43.181382155189844
202509050402,未勝利,45.68192944459135
202509050403,未勝利,41.244037698370825
202509050406,1勝クラス,60.44596674714092
202509050407,1勝クラス,43.48513364782494
202509050408,2勝クラス,56.40023136363537
202509050409,3勝クラス,61.51574709393857
202509050410,3勝クラス,69.128926952575
202509050411,重賞,62.805627067052846
202509050412,2勝クラス,56.86731659911871
202509050501,未勝利,41.61643746308813
202509050502,未勝利,42.64833310816438
202509050503,未勝利,44.81523352239574
202509050507,1勝クラス,49.81615076172055
202509050508,1勝クラス,48.309441373467585
202509050509,OP,56.91415365817538
202509050510,2勝クラス,53.66752354562491
202509050511,OP,65.03347689896015
202509050512,2勝クラス,50.623329212989326
202509050601,未勝利,42.66629123874798
202509050602,未勝利,38.54850459186609
202509050603,未勝利,45.04583555801647
202509050604,未勝利,51.79447462183873
202509050607,1勝クラス,51.29227482082294
202509050608,2勝クラス,54.701961417338424
202509050609,3勝クラス,64.77186483617342
202509050610,OP,79.87279094524268
202509050611,重賞,63.54269736495045
202509050612,3勝クラス,60.364167018772775
202509050701,未勝利,35.875432355469464
202509050702,未勝利,46.04056525516799
202509050703,未勝利,38.93420920140852
202509050704,未勝利,40.404806479308036
202509050707,1勝クラス,48.152411726725425
202509050708,2勝クラス,60.31869103751602
202509050709,1勝クラス,56.98621917921419
202509050710,3勝クラス,66.88662725060794
202509050711,重賞,76.51996843215568
202509050712,2勝クラス,49.11356252751008
202509050801,未勝利,37.592330200304204
202509050802,未勝利,44.540498422399295
202509050803,未勝利,42.45421343424382
202509050807,1勝クラス,48.95835517302524
202509050808,2勝クラス,60.100576506145146
202509050809,2勝クラス,53.60207478536276
202509050810,3勝クラス,58.330958456407195
202509050811,OP,71.22931698182872
202509050812,3勝クラス,59.011780763742216
202510010101,未勝利,46.39527175644135
202510010102,未勝利,45.98558731084335
202510010103,未勝利,47.134646957881195
202510010107,1勝クラス,44.79979988469899
202510010108,1勝クラス,44.28312383147576
202510010109,1勝クラス,56.17213639302238
202510010110,2勝クラス,56.812368611379526
202510010111,重賞,68.39228067373979
202510010112,1勝クラス,44.36386467742584
202510010201,未勝利,44.78902779261585
202510010202,未勝利,41.56748588914827
202510010203,1勝クラス,38.97310184561089
202510010206,未勝利,44.61440063120468
202510010207,未勝利,42.86636979596046
202510010208,1勝クラス,44.67084715040295
202510010209,1勝クラス,37.50570433782491
202510010210,2勝クラス,53.960547630645415
202510010211,3勝クラス,62.72991955528428
202510010212,1勝クラス,44.37293006101829
202510010301,未勝利,42.91389542914664
202510010302,未勝利,43.73305475700475
202510010303,1勝クラス,42.63404459813198
202510010306,未勝利,40.70758294881032
202510010307,未勝利,44.31904565196819
202510010308,1勝クラス,41.32288069298326
202510010309,2勝クラス,58.20839810874875
202510010310,2勝クラス,47.918020876498375
202510010311,3勝クラス,57.62765561244385
202510010312,1勝クラス,40.486444207375776
202510010401,未勝利,50.50211354073737
202510010402,未勝利,43.94118291501965
202510010403,1勝クラス,39.151438794184635
202510010406,未勝利,43.49740817234351
202510010407,1勝クラス,46.98792757612659
202510010408,1勝クラス,61.6216098507611
202510010409,1勝クラス,44.45170289616188
202510010410,2勝クラス,51.98010607958812
202510010411,OP,75.45046940699004
202510010412,1勝クラス,40.04883517854131
202510010501,未勝利,49.55091160460108
202510010502,未勝利,45.71260052117776
202510010503,1勝クラス,42.14868485948682
202510010506,未勝利,43.47594964989322
202510010507,未勝利,46.035117293672016
202510010508,1勝クラス,44.01483366266376
202510010509,1勝クラス,43.30279477011245
202510010510,2勝クラス,53.85782077165129
202510010511,3勝クラス,65.03531328007419
202510010512,1勝クラス,39.086893177955304
202510010601,未勝利,42.92345687599876
202510010602,未勝利,40.726335069949464
202510010603,未勝利,43.1295354279404
202510010606,未勝利,40.88660912557883
202510010607,1勝クラス,43.243266213226875
202510010608,1勝クラス,42.10495178748379
202510010609,1勝クラス,53.713855218351625
202510010610,2勝クラス,57.28787431851072
202510010611,OP,66.14401054894208
202510010612,1勝クラス,34.00368993239281
202510010701,未勝利,46.74387946998633
202510010702,未勝利,42.69790988385179
202510010703,未勝利,40.670861122765466
202510010705,未勝利,44.83577159259279
202510010706,1勝クラス,34.601847734413234
202510010707,1勝クラス,43.24581201622427
202510010709,1勝クラス,56.27583825297597
202510010710,2勝クラス,54.80356897832463
202510010711,3勝クラス,55.21082861177305
202510010712,1勝クラス,44.98931295350431
202510010801,未勝利,43.40134836347045
202510010802,未勝利,46.47680696885003
202510010803,1勝クラス,39.46744690525452
202510010805,未勝利,43.53942080466525
202510010806,1勝クラス,42.66491243699518
202510010807,1勝クラス,42.65611262162726
202510010808,1勝クラス,37.79033403000284
202510010809,2勝クラス,50.05937781880316
202510010810,2勝クラス,49.15312540641771
202510010811,OP,64.02084551383273
202510010812,1勝クラス,42.18291116032565
202510010901,未勝利,41.852584141508366
202510010902,未勝利,41.282297409306345
202510010903,1勝クラス,39.0467177743888
202510010906,未勝利,45.53555780716273
202510010907,未勝利,41.743658796877625
202510010908,1勝クラス,44.596896731945534
202510010909,1勝クラス,40.21663207993528
202510010910,2勝クラス,49.69482003410806
202510010911,3勝クラス,71.6164450121622
202510010912,1勝クラス,40.66120385864108
202510011001,未勝利,47.49799800795509
202510011002,未勝利,42.59899445104619
202510011003,未勝利,39.07668714769279
202510011005,未勝利,44.08217666848562
202510011006,未勝利,47.39108170110348
202510011007,1勝クラス,45.0019534490179
202510011008,1勝クラス,43.98979074313742
202510011009,1勝クラス,43.14098759488627
202510011010,2勝クラス,56.684913317518074
202510011011,重賞,71.58094443535559
202510011012,1勝クラス,39.195627907285925
202510011101,未勝利,45.178918059239855
202510011102,未勝利,41.34402390230231
202510011103,1勝クラス,40.34105036821117
202510011106,未勝利,43.234910490781296
202510011107,未勝利,42.36621266682725
202510011108,1勝クラス,40.89480333966553
202510011109,1勝クラス,42.50148319407886
202510011110,2勝クラス,51.72813702835058
202510011111,2勝クラス,57.873175298059195
202510011112,1勝クラス,39.453268042047725
202510011201,未勝利,42.344513371017115
202510011202,未勝利,39.64889447152086
202510011203,未勝利,42.233425056138074
202510011205,未勝利,40.05308127443658
202510011206,1勝クラス,43.34479151768388
202510011207,1勝クラス,39.463632155053105
202510011208,1勝クラス,41.97395536906866
202510011209,1勝クラス,49.06343369059325
202510011210,2勝クラス,50.26346328844364
202510011211,3勝クラス,60.51321323689061
202510011212,1勝クラス,42.83232312129529
202510020102,未勝利,
202510020103,未勝利,43.43759025865577
202510020104,未勝利,39.328449646723
202510020106,未勝利,42.777867728738414
202510020107,未勝利,37.509679678388736
202510020108,1勝クラス,49.11189319516595
202510020109,1勝クラス,45.69699494766996
202510020110,2勝クラス,63.17620708909289
202510020111,3勝クラス,70.11700735014868
202510020112,1勝クラス,43.647922840558415
202510020202,未勝利,31.88358148358776
202510020203,未勝利,34.50841753799279
202510020204,未勝利,43.91382237246237
202510020207,未勝利,36.63842812741316
202510020208,1勝クラス,48.33115364390379
202510020209,1勝クラス,50.06832716835541
202510020210,2勝クラス,55.45962050853785
202510020211,3勝クラス,57.12802423357826
202510020212,1勝クラス,50.47462614366126
202510020301,未勝利,39.90382262331348
202510020302,未勝利,40.56158508425381
202510020303,未勝利,36.798345194456296
202510020304,未勝利,36.55922711629637
202510020306,未勝利,42.74868606424473
202510020307,未勝利,34.80477276660529
202510020308,1勝クラス,45.14821113146151
202510020309,1勝クラス,53.506718598420434
202510020310,2勝クラス,55.67426583219096
202510020311,3勝クラス,63.626316814591206
202510020312,2勝クラス,51.79885789752555
202510020401,未勝利,44.45740557050174
202510020402,未勝利,38.64830357773688
202510020403,未勝利,39.03907291814397
202510020404,未勝利,41.78215876636557
202510020407,1勝クラス,51.26171100426868
202510020408,1勝クラス,49.62511858215733
202510020409,1勝クラス,46.72399572763769
202510020410,2勝クラス,48.65178941067865
202510020411,重賞,70.9136148578346
202510020412,1勝クラス,51.322323737624856
202510020501,未勝利,43.34626088417955
202510020502,未勝利,37.38539834936589
202510020503,未勝利,39.308470815867956
202510020506,未勝利,37.18226930655384
202510020507,未勝利,36.85490289477104
202510020508,1勝クラス,54.33683548928929
202510020509,1勝クラス,46.560697571647985
202510020510,2勝クラス,55.01671942057481
202510020511,3勝クラス,56.75542257613929
202510020512,1勝クラス,41.35825702549462
202510020602,未勝利,35.502017536379874
202510020603,未勝利,40.33876378763733
202510020604,未勝利,41.2581799040326
202510020607,1勝クラス,49.756652031421005
202510020608,1勝クラス,43.17163820522926
202510020609,2勝クラス,56.5221434172272
202510020610,2勝クラス,57.177091858735125
202510020611,OP,78.89772868380365
202510020612,1勝クラス,44.37160798246238
202510020701,未勝利,37.50647915244502
202510020702,未勝利,37.980879305806674
202510020703,未勝利,41.08922521493281
202510020704,未勝利,38.09859799377154
202510020706,未勝利,37.861055523902195
202510020707,1勝クラス,47.50078221554808
202510020708,1勝クラス,50.37274053619757
202510020709,OP,46.50946101555803
202510020710,2勝クラス,54.81005131479907
202510020711,3勝クラス,58.67694481357138
202510020712,1勝クラス,51.97058709242226
202510020801,未勝利,41.6034952388968
202510020802,未勝利,39.59280168106726
202510020803,未勝利,38.8429884822729
202510020804,未勝利,39.62485559165073
202510020806,1勝クラス,46.73757796831251
202510020807,1勝クラス,47.02238479538444
202510020808,1勝クラス,43.31642973412901
202510020809,2勝クラス,53.88348835546124
202510020810,3勝クラス,68.21790651824014
202510020811,重賞,74.62914375142188
202510020812,2勝クラス,52.663436789138785
202601010101,未勝利,38.873012357805536
202601010102,未勝利,44.724100704958786
202601010103,未勝利,42.5587401975244
202601010104,未勝利,36.12636377542675
202601010106,未勝利,39.22901297566695
202601010107,1勝クラス,48.52557259612644
202601010108,1勝クラス,53.84492048940001
202601010109,1勝クラス,52.070929662791606
202601010110,2勝クラス,56.41312784667592
202601010111,3勝クラス,59.40586956439711
202601010112,2勝クラス,62.11204486615182
202601010201,未勝利,47.866605273463
202601010202,未勝利,39.878083714889996
202601010203,未勝利,38.71231980277501
202601010204,未勝利,41.39287509564905
202601010206,未勝利,35.86922806596043
202601010207,1勝クラス,45.26088288732915
202601010208,1勝クラス,46.88599721958156
202601010209,1勝クラス,53.18965248788465
202601010210,2勝クラス,55.52876427652398
202601010211,OP,70.66754715506835
202601010212,1勝クラス,48.224375322813536
202601010301,未勝利,39.15135444419061
202601010302,未勝利,39.71550588653178
202601010303,未勝利,40.46493844263237
202601010304,1勝クラス,49.340643077330675
202601010306,1勝クラス,44.082303490135885
202601010307,未勝利,40.68971718083991
202601010308,1勝クラス,55.16198537466912
202601010309,2勝クラス,61.78427423972333
202601010310,1勝クラス,49.42779774162315
202601010311,3勝クラス,63.11035946728234
202601010312,2勝クラス,58.080973423527425
202601010401,未勝利,39.76259711527439
202601010402,未勝利,42.2379782027351
202601010403,未勝利,37.75706268713003
202601010404,1勝クラス,48.05999757159021
202601010406,1勝クラス,58.99036114422757
202601010407,未勝利,35.988772692572624
202601010408,1勝クラス,45.38346248248121
202601010409,2勝クラス,54.15091266990418
202601010410,3勝クラス,67.38546180440191
202601010411,重賞,74.83920017496409
202601010412,2勝クラス,53.49446320947866
202601010501,未勝利,40.76398038591228
202601010502,未勝利,44.22323377230669
202601010503,未勝利,42.44432835698766
202601010504,1勝クラス,49.736259673875956
202601010506,未勝利,40.59579830567125
202601010507,1勝クラス,46.77015384230106
202601010508,未勝利,44.42811054659335
202601010509,1勝クラス,51.069453810016185
202601010510,2勝クラス,54.556052726300805
202601010511,重賞,84.04209845505703
202601010512,2勝クラス,56.54813184580341
202601010601,未勝利,42.49530404430583
202601010602,未勝利,39.11829388979416
202601010603,1勝クラス,51.80557488198026
202601010604,未勝利,38.24566763853965
202601010606,未勝利,41.91448943679907
202601010607,未勝利,41.5710587547582
202601010608,1勝クラス,54.89827287205319
202601010609,1勝クラス,49.319728669084206
202601010610,2勝クラス,60.232689063074574
202601010611,OP,64.24440604907888
202601010612,1勝クラス,56.087012939891956
202601010701,未勝利,38.302813185083515
202601010702,未勝利,49.15678378139407
202601010703,未勝利,43.78988702567272
202601010704,未勝利,42.73848234712375
202601010706,未勝利,39.06294421460072
202601010707,1勝クラス,50.353782282331956
202601010708,1勝クラス,56.35493635424896
202601010709,OP,60.75808101505767
202601010710,2勝クラス,50.51571163497799
202601010711,3勝クラス,63.8725736201318
202601010712,1勝クラス,48.65282186295105
202601010801,未勝利,38.83423549412386
202601010802,未勝利,39.12775889509835
202601010803,1勝クラス,51.390000100637465
202601010804,未勝利,37.63775334111
202601010806,1勝クラス,44.59756222153871
202601010807,未勝利,40.97101801446652
202601010808,1勝クラス,52.25765498717393
202601010809,1勝クラス,47.396763601594984
202601010810,2勝クラス,56.88764427982965
202601010811,重賞,74.41009980621946
202601010812,2勝クラス,57.20917270131522
202601020101,未勝利,46.62768389705065
202601020102,未勝利,44.125436811173344
202601020103,未勝利,40.71003549866953
202601020104,未勝利,40.68786658711689
202601020106,未勝利,38.25187343739757
202601020107,1勝クラス,45.815304042767295
202601020108,1勝クラス,54.14480779154284
202601020109,OP,54.591995399189344
202601020110,2勝クラス,52.232484784009614
202601020111,3勝クラス,61.54684153856027
202601020112,1勝クラス,52.77088916388685
202601020201,未勝利,33.91924031975114
202601020202,未勝利,42.091404705474815
