race_id,surface,race_class,horse_num,rank,n_horses,interval_days,corner_advance,is_promotion
202509050512,芝,2勝クラス,13,13,16,90,0,0
202509050512,芝,2勝クラス,4,14,16,161,0,0
202509050512,芝,2勝クラス,2,15,16,76,-1,0
202509050512,芝,2勝クラス,1,16,16,188,0,0
202509050608,ダ,2勝クラス,1,1,15,78,7,0
202509050608,ダ,2勝クラス,8,3,15,84,-3,0
202509050608,ダ,2勝クラス,4,5,15,71,1,0
202509050608,ダ,2勝クラス,6,6,15,127,1,0
202509050608,ダ,2勝クラス,7,9,15,99,-1,0
202509050608,ダ,2勝クラス,13,10,15,105,3,0
202509050608,ダ,2勝クラス,3,11,15,84,-1,0
202509050608,ダ,2勝クラス,15,13,15,63,-2,0
202509050608,ダ,2勝クラス,10,14,15,133,1,0
202509050609,ダ,3勝クラス,15,1,16,49,0,1
202509050609,ダ,3勝クラス,14,2,16,92,0,0
202509050609,ダ,3勝クラス,6,3,16,77,1,0
202509050609,ダ,3勝クラス,8,4,16,245,0,0
202509050609,ダ,3勝クラス,13,5,16,91,0,0
202509050609,ダ,3勝クラス,1,6,16,28,2,0
202509050609,ダ,3勝クラス,2,9,16,105,0,0
202509050609,ダ,3勝クラス,16,10,16,105,1,0
202509050609,ダ,3勝クラス,5,11,16,63,1,0
202509050609,ダ,3勝クラス,4,12,16,49,0,0
202509050609,ダ,3勝クラス,9,13,16,78,0,0
202509050609,ダ,3勝クラス,11,15,16,97,-1,0
202509050609,ダ,3勝クラス,12,16,16,97,-2,0
202509050610,ダ,OP,9,1,16,182,4,1
202509050610,ダ,OP,2,2,16,85,1,0
202509050610,ダ,OP,1,4,16,133,2,1
202509050610,ダ,OP,8,5,16,63,0,0
202509050610,ダ,OP,5,6,16,113,0,0
202509050610,ダ,OP,3,7,16,110,0,0
202509050610,ダ,OP,13,9,16,85,2,0
202509050610,ダ,OP,6,10,16,113,-1,0
202509050610,ダ,OP,7,11,16,85,-2,0
202509050610,ダ,OP,16,12,16,168,1,0
202509050610,ダ,OP,4,13,16,56,-2,0
202509050611,芝,重賞,8,1,14,112,2,0
202509050611,芝,重賞,10,2,14,63,0,0
202509050611,芝,重賞,12,3,14,64,0,0
202509050611,芝,重賞,3,4,14,148,0,0
202509050611,芝,重賞,1,6,14,92,0,0
202509050611,芝,重賞,5,9,14,120,2,0
202509050612,芝,3勝クラス,12,2,14,85,-7,0
202509050612,芝,3勝クラス,1,3,14,56,0,1
202509050612,芝,3勝クラス,2,4,14,57,1,1
202509050612,芝,3勝クラス,3,5,14,98,0,0
202509050612,芝,3勝クラス,10,7,14,43,0,0
202509050612,芝,3勝クラス,14,9,14,28,0,0
202509050612,芝,3勝クラス,6,10,14,28,1,0
202509050612,芝,3勝クラス,4,11,14,22,0,0
202509050612,芝,3勝クラス,9,12,14,204,-1,0
202509050612,芝,3勝クラス,5,13,14,189,0,0
202509050612,芝,3勝クラス,7,14,14,140,0,1
202509050708,ダ,2勝クラス,7,2,16,56,-2,0
202509050708,ダ,2勝クラス,5,7,16,272,0,0
202509050708,ダ,2勝クラス,10,8,16,132,-1,0
202509050708,ダ,2勝クラス,12,10,16,202,2,0
202509050708,ダ,2勝クラス,9,11,16,28,-2,0
202509050710,ダ,3勝クラス,3,1,16,98,12,0
202509050710,ダ,3勝クラス,6,2,16,63,0,0
202509050710,ダ,3勝クラス,16,3,16,77,1,0
202509050710,ダ,3勝クラス,12,4,16,339,1,0
202509050710,ダ,3勝クラス,14,5,16,70,0,0
202509050710,ダ,3勝クラス,8,7,16,103,0,0
202509050710,ダ,3勝クラス,15,10,16,97,-2,0
202509050710,ダ,3勝クラス,5,12,16,103,1,0
202509050710,ダ,3勝クラス,7,13,16,76,2,0
202509050710,ダ,3勝クラス,10,15,16,90,1,0
202509050711,芝,重賞,15,1,16,90,0,0
202509050711,芝,重賞,7,3,16,153,0,0
202509050711,芝,重賞,3,4,16,75,0,0
202509050711,芝,重賞,1,5,16,244,,0
202509050711,芝,重賞,2,6,16,90,-1,0
202509050711,芝,重賞,8,8,16,168,0,0
202509050711,芝,重賞,13,9,16,90,0,0
202509050711,芝,重賞,6,10,16,41,0,0
202509050711,芝,重賞,10,12,16,125,1,0
202509050711,芝,重賞,4,13,16,84,0,0
202509050711,芝,重賞,16,14,16,111,-1,0
202509050711,芝,重賞,14,15,16,75,0,0
202509050711,芝,重賞,5,16,16,90,0,0
202509050712,芝,2勝クラス,4,2,9,104,4,0
202509050712,芝,2勝クラス,6,4,9,35,-7,0
202509050712,芝,2勝クラス,5,5,9,51,1,0
202509050712,芝,2勝クラス,9,6,9,90,0,0
202509050712,芝,2勝クラス,7,9,9,84,0,0
202509050808,ダ,2勝クラス,9,3,13,42,1,0
202509050808,ダ,2勝クラス,12,4,13,43,0,0
202509050808,ダ,2勝クラス,13,5,13,98,0,0
202509050808,ダ,2勝クラス,2,6,13,148,2,0
202509050808,ダ,2勝クラス,11,7,13,99,2,0
202509050808,ダ,2勝クラス,6,9,13,57,-1,0
202509050808,ダ,2勝クラス,7,11,13,64,1,0
202509050808,ダ,2勝クラス,1,12,13,78,-4,0
202509050808,ダ,2勝クラス,8,13,13,42,0,0
202509050809,芝,2勝クラス,9,4,12,190,1,0
202509050809,芝,2勝クラス,8,5,12,92,4,0
202509050809,芝,2勝クラス,12,6,12,78,4,0
202509050809,芝,2勝クラス,2,7,12,211,0,0
202509050809,芝,2勝クラス,6,8,12,119,0,0
202509050809,芝,2勝クラス,10,9,12,120,2,0
202509050809,芝,2勝クラス,11,10,12,36,2,0
202509050809,芝,2勝クラス,1,11,12,78,1,0
202509050809,芝,2勝クラス,7,12,12,78,-1,0
202509050810,芝,3勝クラス,7,1,11,91,1,0
202509050810,芝,3勝クラス,6,2,11,64,0,0
202509050810,芝,3勝クラス,5,4,11,134,0,0
202509050810,芝,3勝クラス,8,5,11,98,0,0
202509050810,芝,3勝クラス,1,6,11,70,-2,0
202509050810,芝,3勝クラス,4,7,11,42,0,0
202509050810,芝,3勝クラス,2,8,11,36,0,0
202509050810,芝,3勝クラス,11,9,11,49,0,0
202509050810,芝,3勝クラス,10,10,11,148,0,0
202509050810,芝,3勝クラス,9,11,11,29,1,0
202509050811,ダ,OP,3,1,16,63,0,0
202509050811,ダ,OP,14,2,16,85,2,0
202509050811,ダ,OP,6,3,16,50,2,0
202509050811,ダ,OP,5,4,16,154,-1,0
202509050811,ダ,OP,9,5,16,106,2,1
202509050811,ダ,OP,8,6,16,190,-6,0
202509050811,ダ,OP,11,8,16,63,0,0
202509050811,ダ,OP,2,10,16,84,1,0
202509050811,ダ,OP,4,11,16,224,0,0
202509050811,ダ,OP,13,12,16,35,0,0
202509050811,ダ,OP,15,13,16,84,-3,0
202509050811,ダ,OP,1,14,16,80,1,0
202509050811,ダ,OP,7,15,16,161,0,0
202509050811,ダ,OP,10,16,16,50,0,0
202509050812,芝,3勝クラス,6,1,10,246,0,1
202509050812,芝,3勝クラス,10,2,10,98,0,1
202509050812,芝,3勝クラス,2,3,10,92,1,0
202509050812,芝,3勝クラス,8,3,10,113,-1,1
202509050812,芝,3勝クラス,3,5,10,71,1,0
202509050812,芝,3勝クラス,4,6,10,119,0,1
202509050812,芝,3勝クラス,1,7,10,98,1,1
202509050812,芝,3勝クラス,5,8,10,77,0,0
202509050812,芝,3勝クラス,9,9,10,99,-3,0
202509050812,芝,3勝クラス,7,10,10,49,0,0
202602010410,ダ,2勝クラス,6,1,9,112,3,0
202602010410,ダ,2勝クラス,9,2,9,50,-2,0
202602010410,ダ,2勝クラス,2,3,9,126,0,0
202602010410,ダ,2勝クラス,3,4,9,92,0,0
202602010410,ダ,2勝クラス,1,5,9,147,2,0
202602010410,ダ,2勝クラス,8,6,9,113,-1,0
202602010410,ダ,2勝クラス,4,7,9,119,1,0
202602010410,ダ,2勝クラス,7,8,9,148,1,0
202602010410,ダ,2勝クラス,5,9,9,119,0,0
202602010411,芝,3勝クラス,14,1,15,112,0,0
202602010411,芝,3勝クラス,4,2,15,84,0,0
202602010411,芝,3勝クラス,8,3,15,99,-1,0
202602010411,芝,3勝クラス,3,4,15,182,0,0
202602010411,芝,3勝クラス,9,5,15,127,-2,0
202602010411,芝,3勝クラス,6,6,15,210,1,0
202602010411,芝,3勝クラス,10,7,15,92,-1,0
202602010411,芝,3勝クラス,11,8,15,112,0,0
202602010411,芝,3勝クラス,5,9,15,160,0,0
202602010411,芝,3勝クラス,1,10,15,92,0,0
202602010411,芝,3勝クラス,12,11,15,92,0,0
202602010411,芝,3勝クラス,15,12,15,141,1,0
202602010411,芝,3勝クラス,2,13,15,252,1,0
202602010411,芝,3勝クラス,7,14,15,167,0,0
202602010411,芝,3勝クラス,13,15,15,167,0,0
202603010110,芝,2勝クラス,16,1,16,48,0,0
202603010110,芝,2勝クラス,4,2,16,105,0,0
202603010110,芝,2勝クラス,8,3,16,154,0,0
202603010110,芝,2勝クラス,12,3,16,77,0,0
202603010110,芝,2勝クラス,2,5,16,153,0,0
202603010110,芝,2勝クラス,11,7,16,153,0,0
202603010110,芝,2勝クラス,14,8,16,104,0,0
202603010110,芝,2勝クラス,5,9,16,154,1,0
202603010110,芝,2勝クラス,7,10,16,105,0,0
202603010110,芝,2勝クラス,10,11,16,133,1,0
202603010110,芝,2勝クラス,3,12,16,153,-1,0
202603010110,芝,2勝クラス,13,13,16,105,-1,0
202603010110,芝,2勝クラス,1,14,16,175,0,0
202603010110,芝,2勝クラス,15,15,16,174,0,0
202603010111,ダ,OP,1,1,15,118,2,0
202603010111,ダ,OP,15,2,15,188,0,0
202603010111,ダ,OP,11,3,15,140,0,0
202603010111,ダ,OP,10,4,15,153,-4,0
202603010111,ダ,OP,13,5,15,140,3,0
202603010111,ダ,OP,6,6,15,146,-6,0
202603010111,ダ,OP,9,7,15,146,-4,0
202603010111,ダ,OP,3,8,15,167,-1,0
202603010111,ダ,OP,5,9,15,140,-4,0
202603010111,ダ,OP,2,11,15,209,1,0
202603010111,ダ,OP,7,12,15,55,-1,0
202603010111,ダ,OP,4,13,15,96,-1,0
202603010111,ダ,OP,14,14,15,167,0,0
202603010111,ダ,OP,12,15,15,160,-1,0
202603010210,ダ,2勝クラス,8,1,16,78,1,0
202603010210,ダ,2勝クラス,14,2,16,161,0,0
202603010210,ダ,2勝クラス,6,3,16,98,0,0
202603010210,ダ,2勝クラス,7,5,16,141,-1,0
202603010210,ダ,2勝クラス,3,7,16,71,-1,0
202603010210,ダ,2勝クラス,5,8,16,134,0,0
202603010210,ダ,2勝クラス,1,9,16,85,2,0
202603010210,ダ,2勝クラス,13,10,16,106,0,0
202603010210,ダ,2勝クラス,9,11,16,406,-1,0
202603010210,ダ,2勝クラス,4,12,16,197,0,0
202603010210,ダ,2勝クラス,2,13,16,119,0,0
202603010210,ダ,2勝クラス,12,14,16,176,1,0
202603010210,ダ,2勝クラス,10,16,16,176,-1,0
202603010211,芝,OP,8,2,15,98,-1,0
202603010211,芝,OP,14,3,15,63,0,0
202603010211,芝,OP,12,4,15,71,0,0
202603010211,芝,OP,4,5,15,56,-1,0
202603010211,芝,OP,9,6,15,90,1,0
202603010211,芝,OP,7,7,15,78,0,0
202603010211,芝,OP,10,8,15,196,1,0
202603010211,芝,OP,13,9,15,70,0,1
202603010211,芝,OP,15,10,15,97,2,0
202603010211,芝,OP,5,11,15,112,-3,0
202603010211,芝,OP,6,12,15,97,0,0
202603010211,芝,OP,3,13,15,196,-1,0
202603010211,芝,OP,2,14,15,98,0,0
202603010311,ダ,2勝クラス,8,1,15,90,2,0
202603010311,ダ,2勝クラス,11,2,15,98,-1,0
202603010311,ダ,2勝クラス,3,3,15,112,0,0
202603010311,ダ,2勝クラス,10,4,15,69,0,0
202603010311,ダ,2勝クラス,7,6,15,146,0,0
202603010311,ダ,2勝クラス,6,7,15,133,0,0
202603010311,ダ,2勝クラス,5,8,15,167,0,0
202603010311,ダ,2勝クラス,15,9,15,49,2,0
202603010311,ダ,2勝クラス,1,10,15,279,-2,0
202603010311,ダ,2勝クラス,4,11,15,307,-1,0
202603010311,ダ,2勝クラス,9,12,15,172,1,0
202603010311,ダ,2勝クラス,14,13,15,145,0,0
202603010311,ダ,2勝クラス,12,15,15,77,0,0
202603010410,芝,2勝クラス,13,1,13,77,1,0
202603010410,芝,2勝クラス,11,2,13,112,-5,0
202603010410,芝,2勝クラス,3,3,13,85,0,0
202603010410,芝,2勝クラス,5,5,13,85,0,0
202603010410,芝,2勝クラス,7,6,13,57,-5,0
202603010410,芝,2勝クラス,6,8,13,112,-1,0
202603010410,芝,2勝クラス,9,9,13,239,5,0
202603010410,芝,2勝クラス,1,10,13,133,-1,0
202603010410,芝,2勝クラス,12,11,13,147,-1,0
202603010410,芝,2勝クラス,4,12,13,161,-2,0
202603010410,芝,2勝クラス,8,13,13,104,1,0
202603010411,芝,重賞,13,1,16,449,-3,0
202603010411,芝,重賞,14,2,16,112,4,0
202603010411,芝,重賞,16,3,16,169,0,1
202603010411,芝,重賞,11,4,16,154,-2,0
202603010411,芝,重賞,15,5,16,182,-1,0
202603010411,芝,重賞,12,6,16,70,0,0
202603010411,芝,重賞,10,7,16,182,0,0
202603010411,芝,重賞,3,8,16,154,2,0
202603010411,芝,重賞,5,9,16,85,1,0
202603010411,芝,重賞,4,10,16,85,-1,0
202603010411,芝,重賞,8,11,16,182,-9,0
202603010411,芝,重賞,2,12,16,85,0,0
202603010411,芝,重賞,1,13,16,84,0,0
202603010411,芝,重賞,7,14,16,134,0,0
202603010411,芝,重賞,9,15,16,98,0,1
202603010411,芝,重賞,6,16,16,141,-2,0
202603010510,芝,2勝クラス,7,2,16,98,1,0
202603010510,芝,2勝クラス,11,3,16,74,-2,0
202603010510,芝,2勝クラス,6,4,16,42,0,0
202603010510,芝,2勝クラス,10,6,16,188,0,0
202603010510,芝,2勝クラス,2,7,16,83,2,0
202603010510,芝,2勝クラス,3,8,16,105,0,0
202603010510,芝,2勝クラス,9,9,16,168,0,0
202603010510,芝,2勝クラス,5,10,16,105,0,0
202603010510,芝,2勝クラス,14,11,16,83,1,0
202603010510,芝,2勝クラス,15,12,16,69,3,0
202603010510,芝,2勝クラス,1,14,16,146,-1,0
202603010511,ダ,3勝クラス,8,1,11,69,0,0
202603010511,ダ,3勝クラス,11,2,11,118,1,0
202603010511,ダ,3勝クラス,6,3,11,161,2,0
202603010511,ダ,3勝クラス,3,4,11,49,0,0
202603010511,ダ,3勝クラス,12,5,11,209,0,0
202603010511,ダ,3勝クラス,5,6,11,90,-1,0
202603010511,ダ,3勝クラス,7,7,11,153,0,0
202603010511,ダ,3勝クラス,9,8,11,103,-1,0
202603010511,ダ,3勝クラス,2,9,11,34,0,0
202603010511,ダ,3勝クラス,1,10,11,110,0,0
202603010511,ダ,3勝クラス,10,11,11,133,0,0
202603010610,ダ,2勝クラス,2,1,15,91,0,0
202603010610,ダ,2勝クラス,14,3,15,43,4,0
202603010610,ダ,2勝クラス,1,4,15,140,2,0
202603010610,ダ,2勝クラス,10,5,15,57,-2,0
202603010610,ダ,2勝クラス,8,6,15,70,3,0
202603010610,ダ,2勝クラス,4,7,15,168,4,0
202603010610,ダ,2勝クラス,12,8,15,63,-1,0
202603010610,ダ,2勝クラス,15,9,15,49,4,0
202603010610,ダ,2勝クラス,11,10,15,176,-2,0
202603010610,ダ,2勝クラス,9,12,15,126,0,0
202603010610,ダ,2勝クラス,6,13,15,75,1,0
202603010610,ダ,2勝クラス,5,14,15,85,0,0
202603010610,ダ,2勝クラス,7,15,15,105,2,0
202603010611,芝,OP,6,1,16,119,0,1
202603010611,芝,OP,1,2,16,140,0,0
202603010611,芝,OP,13,3,16,42,0,0
202603010611,芝,OP,2,4,16,120,0,0
202603010611,芝,OP,7,5,16,127,1,0
202603010611,芝,OP,5,6,16,99,0,0
202603010611,芝,OP,10,7,16,105,0,0
202603010611,芝,OP,9,8,16,168,0,0
202603010611,芝,OP,12,9,16,105,-1,0
202603010611,芝,OP,15,10,16,140,1,0
202603010611,芝,OP,14,11,16,71,1,1
202603010611,芝,OP,8,12,16,169,0,1
202603010611,芝,OP,4,13,16,232,0,0
202603010611,芝,OP,3,14,16,182,,0
202603010611,芝,OP,11,15,16,147,0,0
202603010611,芝,OP,16,16,16,336,,0
202604010110,芝,2勝クラス,4,1,15,56,0,0
202604010110,芝,2勝クラス,15,2,15,167,1,0
202604010110,芝,2勝クラス,9,4,15,98,-5,0
202604010110,芝,2勝クラス,12,5,15,90,0,0
202604010110,芝,2勝クラス,5,6,15,201,1,0
202604010110,芝,2勝クラス,1,7,15,104,5,0
202604010110,芝,2勝クラス,13,8,15,111,0,0
202604010110,芝,2勝クラス,3,9,15,76,0,0
202604010110,芝,2勝クラス,2,10,15,76,1,0
202604010110,芝,2勝クラス,11,11,15,91,4,0
202604010110,芝,2勝クラス,6,13,15,76,1,0
202604010110,芝,2勝クラス,14,14,15,188,1,0
202604010110,芝,2勝クラス,7,15,15,210,0,0
202604010111,ダ,3勝クラス,5,1,15,63,1,0
202604010111,ダ,3勝クラス,12,2,15,63,0,0
202604010111,ダ,3勝クラス,13,3,15,63,1,0
202604010111,ダ,3勝クラス,7,4,15,118,0,0
202604010111,ダ,3勝クラス,8,5,15,159,0,0
202604010111,ダ,3勝クラス,1,6,15,84,2,0
202604010111,ダ,3勝クラス,6,7,15,146,5,0
202604010111,ダ,3勝クラス,10,8,15,91,2,0
202604010111,ダ,3勝クラス,3,9,15,91,4,0
202604010111,ダ,3勝クラス,2,10,15,167,-3,0
202604010111,ダ,3勝クラス,11,11,15,91,0,1
202604010111,ダ,3勝クラス,15,12,15,181,0,0
202604010111,ダ,3勝クラス,4,13,15,91,1,0
202604010111,ダ,3勝クラス,9,14,15,112,0,1
202604010111,ダ,3勝クラス,14,15,15,76,1,0
202604010209,ダ,2勝クラス,4,1,12,64,1,0
202604010209,ダ,2勝クラス,3,2,12,147,3,0
202604010209,ダ,2勝クラス,8,3,12,113,0,0
202604010209,ダ,2勝クラス,2,4,12,175,-5,0
202604010209,ダ,2勝クラス,10,5,12,92,1,0
202604010209,ダ,2勝クラス,5,6,12,118,1,0
202604010209,ダ,2勝クラス,11,7,12,64,1,0
202604010209,ダ,2勝クラス,9,8,12,64,1,0
202604010209,ダ,2勝クラス,7,9,12,105,-1,0
202604010209,ダ,2勝クラス,12,10,12,82,0,0
202604010209,ダ,2勝クラス,6,12,12,168,2,0
202604010210,芝,2勝クラス,16,1,16,63,0,0
202604010210,芝,2勝クラス,8,2,16,92,0,0
202604010210,芝,2勝クラス,7,3,16,127,0,0
202604010210,芝,2勝クラス,13,4,16,176,1,0
202604010210,芝,2勝クラス,15,5,16,155,-2,0
202604010210,芝,2勝クラス,12,6,16,82,0,0
202604010210,芝,2勝クラス,5,7,16,106,1,0
202604010210,芝,2勝クラス,9,8,16,35,0,0
202604010210,芝,2勝クラス,14,9,16,92,1,0
202604010210,芝,2勝クラス,2,10,16,106,-3,0
202604010210,芝,2勝クラス,11,11,16,78,0,0
202604010210,芝,2勝クラス,3,12,16,92,-1,0
202604010210,芝,2勝クラス,10,13,16,161,-1,0
202604010210,芝,2勝クラス,6,14,16,273,-2,0
202604010210,芝,2勝クラス,4,15,16,483,1,0
202604010210,芝,2勝クラス,1,16,16,245,0,0
202604010211,ダ,OP,4,1,15,64,1,0
202604010211,ダ,OP,10,2,15,106,0,0
202604010211,ダ,OP,3,3,15,57,1,0
202604010211,ダ,OP,2,4,15,70,0,0
202604010211,ダ,OP,8,5,15,189,0,0
202604010211,ダ,OP,13,6,15,82,1,0
202604010211,ダ,OP,12,7,15,22,0,0
202604010211,ダ,OP,1,8,15,70,0,0
202604010211,ダ,OP,14,9,15,126,0,0
202604010211,ダ,OP,15,10,15,98,0,0
202604010211,ダ,OP,7,11,15,82,0,0
202604010211,ダ,OP,11,12,15,70,0,0
202604010211,ダ,OP,9,13,15,63,1,0
202604010211,ダ,OP,5,14,15,168,-2,0
202604010211,ダ,OP,6,15,15,147,0,0
202604010311,芝,3勝クラス,16,1,16,182,1,0
202604010311,芝,3勝クラス,12,2,16,84,-1,0
202604010311,芝,3勝クラス,15,3,16,132,0,0
202604010311,芝,3勝クラス,11,4,16,98,3,0
202604010311,芝,3勝クラス,7,5,16,98,-2,0
202604010311,芝,3勝クラス,9,6,16,279,0,0
202604010311,芝,3勝クラス,2,7,16,70,0,0
202604010311,芝,3勝クラス,13,8,16,203,1,0
202604010311,芝,3勝クラス,14,9,16,98,1,0
202604010311,芝,3勝クラス,5,10,16,21,0,0
202604010311,芝,3勝クラス,10,11,16,308,0,0
202604010311,芝,3勝クラス,4,12,16,91,0,0
202604010311,芝,3勝クラス,3,13,16,98,1,0
202604010311,芝,3勝クラス,6,14,16,175,-2,0
202604010311,芝,3勝クラス,8,15,16,161,0,0
202604010311,芝,3勝クラス,1,16,16,166,0,0
202604010410,ダ,2勝クラス,3,2,14,106,0,0
202604010410,ダ,2勝クラス,6,3,14,57,0,0
202604010410,ダ,2勝クラス,4,5,14,182,0,0
202604010410,ダ,2勝クラス,14,6,14,77,2,0
202604010410,ダ,2勝クラス,2,7,14,162,3,0
202604010410,ダ,2勝クラス,10,8,14,162,2,0
202604010410,ダ,2勝クラス,1,9,14,49,-3,0
202604010410,ダ,2勝クラス,5,10,14,148,0,0
202604010410,ダ,2勝クラス,13,11,14,203,-4,0
202604010410,ダ,2勝クラス,7,13,14,203,0,0
202604010410,ダ,2勝クラス,8,14,14,56,0,0
202604010411,芝,OP,7,1,14,118,0,0
202604010411,芝,OP,8,2,14,42,-1,0
202604010411,芝,OP,3,3,14,78,-2,0
202604010411,芝,OP,6,4,14,134,0,0
202604010411,芝,OP,14,5,14,141,-1,0
202604010411,芝,OP,10,6,14,287,0,0
202604010411,芝,OP,4,7,14,140,2,0
202604010411,芝,OP,5,8,14,78,0,0
202604010411,芝,OP,1,9,14,78,-1,0
202604010411,芝,OP,9,10,14,98,0,0
202604010411,芝,OP,11,11,14,42,0,0
202604010411,芝,OP,12,12,14,98,1,0
202604010411,芝,OP,13,13,14,189,0,0
202604010411,芝,OP,2,14,14,126,-1,0
202604010510,ダ,2勝クラス,1,1,9,42,3,0
202604010510,ダ,2勝クラス,8,2,9,97,0,0
202604010510,ダ,2勝クラス,7,5,9,77,2,0
202604010510,ダ,2勝クラス,6,6,9,90,0,0
202604010510,ダ,2勝クラス,9,7,9,160,1,0
202604010510,ダ,2勝クラス,4,8,9,83,0,0
202604010511,芝,重賞,3,1,15,132,-1,0
202604010511,芝,重賞,11,2,15,48,0,0
202604010511,芝,重賞,9,3,15,41,0,1
202604010511,芝,重賞,6,4,15,111,4,0
202604010511,芝,重賞,8,5,15,202,-6,0
202604010511,芝,重賞,7,6,15,215,0,0
202604010511,芝,重賞,12,7,15,181,1,0
202604010511,芝,重賞,1,8,15,482,-2,0
202604010511,芝,重賞,5,9,15,35,0,0
202604010511,芝,重賞,4,10,15,132,0,0
202604010511,芝,重賞,13,11,15,188,-2,0
202604010511,芝,重賞,2,12,15,195,0,0
202604010511,芝,重賞,10,13,15,90,0,0
202604010511,芝,重賞,14,14,15,154,2,0
202604010610,芝,2勝クラス,4,2,15,64,1,0
202604010610,芝,2勝クラス,1,3,15,161,0,0
202604010610,芝,2勝クラス,9,4,15,168,0,0
202604010610,芝,2勝クラス,16,5,15,92,1,0
202604010610,芝,2勝クラス,10,6,15,50,1,0
202604010610,芝,2勝クラス,7,7,15,78,2,0
202604010610,芝,2勝クラス,8,8,15,42,0,0
202604010610,芝,2勝クラス,6,9,15,64,3,0
202604010610,芝,2勝クラス,11,10,15,161,0,1
202604010610,芝,2勝クラス,3,11,15,57,-1,0
202604010610,芝,2勝クラス,15,12,15,174,0,0
202604010610,芝,2勝クラス,5,13,15,125,1,0
202604010610,芝,2勝クラス,2,14,15,105,0,0
202604010610,芝,2勝クラス,12,15,15,64,-1,0
202604010611,芝,3勝クラス,6,1,15,190,2,0
202604010611,芝,3勝クラス,15,2,15,70,0,0
202604010611,芝,3勝クラス,13,3,15,77,5,0
202604010611,芝,3勝クラス,10,4,15,98,-1,0
202604010611,芝,3勝クラス,16,5,15,91,0,0
202604010611,芝,3勝クラス,9,6,15,112,1,0
202604010611,芝,3勝クラス,8,7,15,133,-2,0
202604010611,芝,3勝クラス,3,8,15,64,0,0
202604010611,芝,3勝クラス,12,9,15,50,2,0
202604010611,芝,3勝クラス,11,10,15,56,-1,0
202604010611,芝,3勝クラス,5,11,15,42,2,0
202604010611,芝,3勝クラス,14,13,15,96,3,0
202604010611,芝,3勝クラス,7,14,15,140,1,1
202604010611,芝,3勝クラス,1,15,15,85,3,0
202604010711,芝,2勝クラス,7,1,16,102,0,0
202604010711,芝,2勝クラス,13,2,16,42,0,0
202604010711,芝,2勝クラス,4,3,16,42,1,0
202604010711,芝,2勝クラス,9,4,16,111,0,0
202604010711,芝,2勝クラス,15,5,16,76,0,0
202604010711,芝,2勝クラス,10,6,16,112,3,0
202604010711,芝,2勝クラス,12,7,16,28,0,0
202604010711,芝,2勝クラス,16,8,16,60,2,0
202604010711,芝,2勝クラス,2,9,16,153,0,0
202604010711,芝,2勝クラス,5,10,16,97,1,0
202604010711,芝,2勝クラス,6,11,16,41,1,0
202604010711,芝,2勝クラス,8,12,16,56,0,0
202604010711,芝,2勝クラス,11,13,16,42,-1,0
202604010711,芝,2勝クラス,3,14,16,252,0,0
202604010711,芝,2勝クラス,1,15,16,102,0,0
202604010711,芝,2勝クラス,14,16,16,102,0,0
202604010810,ダ,2勝クラス,11,1,15,140,0,0
202604010810,ダ,2勝クラス,10,2,15,84,0,0
202604010810,ダ,2勝クラス,12,4,15,155,3,0
202604010810,ダ,2勝クラス,9,7,15,63,0,0
202604010810,ダ,2勝クラス,8,9,15,140,-2,0
202604010810,ダ,2勝クラス,7,10,15,103,0,0
202604010810,ダ,2勝クラス,15,11,15,70,0,0
202604010810,ダ,2勝クラス,1,13,15,70,0,0
202604010810,ダ,2勝クラス,4,14,15,98,-1,0
202604010810,ダ,2勝クラス,2,15,15,42,0,0
202604010811,芝,OP,9,1,16,112,0,0
202604010811,芝,OP,14,2,16,204,,0
202604010811,芝,OP,6,3,16,42,-2,0
202604010811,芝,OP,16,4,16,99,-3,1
202604010811,芝,OP,8,5,16,43,1,1
202604010811,芝,OP,13,6,16,154,0,0
202604010811,芝,OP,10,7,16,126,0,0
202604010811,芝,OP,15,8,16,43,-1,1
202604010811,芝,OP,7,9,16,127,0,0
202604010811,芝,OP,12,10,16,133,0,0
202604010811,芝,OP,5,11,16,175,-3,0
202604010811,芝,OP,1,12,16,99,-1,1
202604010811,芝,OP,3,13,16,127,0,0
202604010811,芝,OP,11,14,16,182,0,1
202604010811,芝,OP,4,15,16,316,-1,0
202604010811,芝,OP,2,16,16,126,-3,0
202605010108,ダ,2勝クラス,10,1,15,91,1,0
202605010108,ダ,2勝クラス,6,2,15,35,3,0
202605010108,ダ,2勝クラス,3,3,15,161,0,0
202605010108,ダ,2勝クラス,14,5,15,112,1,0
202605010108,ダ,2勝クラス,9,6,15,259,1,0
202605010108,ダ,2勝クラス,5,7,15,133,0,0
202605010108,ダ,2勝クラス,1,10,15,119,0,0
202605010108,ダ,2勝クラス,12,11,15,252,0,0
202605010108,ダ,2勝クラス,15,12,15,76,0,0
202605010108,ダ,2勝クラス,4,13,15,189,0,0
202605010108,ダ,2勝クラス,16,14,15,210,-3,0
202605010108,ダ,2勝クラス,2,15,15,147,-1,0
202605010109,ダ,3勝クラス,15,2,16,98,0,0
202605010109,ダ,3勝クラス,8,3,16,98,0,0
202605010109,ダ,3勝クラス,6,4,16,62,-1,0
202605010109,ダ,3勝クラス,7,5,16,104,1,1
202605010109,ダ,3勝クラス,12,6,16,84,0,0
